# code	word	freq	source
#
# Library file — single source of truth for the pinyin dict.
# Editing rules (2026-06-03+ 治理 architecture):
#
#   - ADD/MODIFY (Class A 加词): hand-add row with source=polish.
#     `make polish-rebuild` propagates the change through pinyin.dict
#     → words.idf to every consumer.
#
#   - DELETE wrong entry (Class D1): delete row + append to
#     `tools/scoring/data/corpus_garbage_filter_v1.tsv` so next
#     digest can't re-admit.
#
#   - HIDE valid entry from Path-1 (Class D2): add to
#     `tools/scoring/data/exclusions_v1.tsv`. DON'T touch this file.
#
#   - INGEST upstream corpus: use corpus-digest tool (TBD), writes
#     source=digested rows + appends digest_log event. Hand-editing
#     digested rows is FINE — they become polish on next pass.
#
# Schema columns:
#   code   pinyin spelling (lowercase, no tones)
#   word   output string
#   freq   raw frequency (u32)
#   source "digested" (from corpus pipeline) | "polish" (hand-edit)
#
aierlandao	爱尔兰岛	5114	digested
aierlangong	爱尔兰共	6228	digested
aierlangongheguo	爱尔兰共和国	8139	digested
aierlangonghejun	爱尔兰共和军	3861	digested
aierlangonghuoguo	爱尔兰共和国	8139	digested
aierlangonghuojun	爱尔兰共和军	3861	digested
aierlanren	爱尔兰人	11655	digested
aierlanyu	爱尔兰语	5922	digested
aierli	埃尔利	2987	digested
aiermi	埃尔米	5354	digested
aiermo	埃尔默	8271	digested
aiernan	埃尔南	7173	digested
aiernandesi	埃尔南德斯	6593	digested
aiernuo	艾尔诺	5375	digested
aierpasuo	埃尔帕索	6984	digested
aierqie	埃尔切	2367	digested
aiersha	艾尔沙	5922	digested
aiersha	艾尔莎	5375	digested
aiershade	艾尔沙德	6691	digested
aiersi	埃尔斯	7781	digested
aiersi	艾尔斯	6989	digested
aiersite	埃尔斯特	2367	digested
aiersiyan	艾尔斯岩	7486	digested
aierta	埃尔塔	3468	digested
aierwei	埃尔维	5167	digested
aierweisi	埃尔维斯	12264	digested
aierweisi	艾尔维斯	5375	digested
aierwen	埃尔文	10704	digested
aierwen	埃尔温	7578	digested
aierwen	艾尔文	7251	digested
aierxi	埃尔西	6559	digested
aieryishi	埃尔一世	4193	digested
aierzulu	埃尔祖鲁	2987	digested
aieshoudong	挨饿受冻	8913	digested
aietesi	埃厄忒斯	5354	digested
aifa	挨罚	9392	digested
aifanhe	艾凡赫	6989	digested
aifei	爱妃	20878	digested
aifei	艾菲	16324	digested
aifeier	埃菲尔	16709	digested
aifeier	艾菲尔	5922	digested
aifeiertieta	埃菲尔铁塔	12526	digested
aifeiertieta	艾菲尔铁塔	12481	digested
aifeisi	爱非斯	5375	digested
aifeng	爱疯	20085	digested
aifu	埃夫	8477	digested
aifu	埃弗	12009	digested
aifu	爱抚	18767	digested
aifu	艾弗	13453	digested
aifudun	埃弗顿	9674	digested
aifula	埃弗拉	3135	digested
aifuli	埃弗里	4734	digested
aifuli	艾弗里	12096	digested
aifusen	艾佛森	10631	digested
aifusen	艾弗森	12144	digested
aifusi	艾夫斯	5922	digested
aigan	哀感	5433	digested
aigan	矮杆	2987	digested
aigan	矮秆	2367	digested
aigang	爱岗	17531	digested
aigangjingye	爱岗敬业	17750	digested
aiganwanyan	哀感顽艳	2367	digested
aigao	哀告	2367	digested
aige	哀歌	7868	digested
aige	挨个	22164	digested
aige	矮个	17125	digested
aige	艾格	16504	digested
aigeer	挨个儿	11119	digested
aigeer	矮个儿	8911	digested
aigelin	埃格林	2367	digested
aigemengte	埃格蒙特	2367	digested
aiger	挨个儿	11119	digested
aiger	矮个儿	8911	digested
aigezi	矮个子	18483	digested
aigong	哀公	8472	digested
aigong	埃贡	3468	digested
aigu	爱顾	7836	digested
aiguanxianshi	爱管闲事	13083	digested
aiguo	挨过	15465	digested
aiguo	爱国	35310	digested
aiguoaijia	爱国爱家	5922	digested
aiguohuaqiao	爱国华侨	9829	digested
aiguohuodong	爱国活动	5663	digested
aiguojingshen	爱国精神	7161	digested
aiguolu	爱国路	5922	digested
aiguoqing	爱国情	15541	digested
aiguorenshi	爱国人士	17539	digested
aiguoreqing	爱国热情	10730	digested
aiguotongyizhanxian	爱国统一战线	2987	digested
aiguoweisheng	爱国卫生	5922	digested
aiguoxin	爱国心	9829	digested
aiguoyundong	爱国运动	7468	digested
aiguozhe	爱国者	16979	digested
aiguozhenxian	爱国阵线	5354	digested
aiguozhishi	爱国志士	9087	digested
aiguozhuyi	爱国主义	21293	digested
aiguozhuyizhe	爱国主义者	5073	digested
aihade	艾哈德	7180	digested
aihamai	艾哈迈	13168	digested
aihamaide	艾哈迈德	15146	digested
aihamaidi	艾哈迈迪	5527	digested
aihao	哀号	11722	digested
aihao	哀嚎	17078	digested
aihao	爱好	33469	digested
aihao	艾蒿	9531	digested
aihaotiyu	爱好体育	5922	digested
aihaowenxue	爱好文学	5922	digested
aihaozhe	爱好者	27315	digested
aihe	爱喝	22432	digested
aihe	爱河	21827	digested
aihehua	爱荷华	8407	digested
aihehuazhou	爱荷华州	6343	digested
aihen	爱恨	18669	digested
aihenfenming	爱恨分明	9083	digested
aihenjiaojia	爱恨交加	11990	digested
aihenjiaozhi	爱恨交织	10249	digested
aihong	哀鸿	6655	digested
aihongbianye	哀鸿遍野	6655	digested
aihongzhuang	爱红妆	5930	digested
aihou	哀侯	5686	digested
aihu	哀呼	2987	digested
aihu	挨户	14004	digested
aihu	爱护	27278	digested
aihua	爱华	5922	digested
aihua	矮化	11794	digested
aihuadun	爱华顿	1493	digested
aihudongwu	爱护动物	13456	digested
aihuni	爱护你	13685	digested
aihuo	爱火	15408	digested
aiji	埃及	28775	digested
aiji	挨挤	5930	digested
aijia	哀家	18557	digested
aijia	挨家	15861	digested
aijia	爱家	20891	digested
aijiaaihu	挨家挨户	17731	digested
aijiadi	埃加迪	2367	digested
aijian	挨肩	5771	digested
aijiang	爱将	13094	digested
aijiao	哀叫	11508	digested
aijiao	挨浇	11193	digested
aijiao	爱教	7251	digested
aijiao	矮脚	10806	digested
aijiao	碍脚	8228	digested
aijiaxiang	爱家乡	11819	digested
aijiazhuhu	挨家逐户	3094	digested
aijie	娭毑	3000	polish
aijigongheguo	埃及共和国	1493	digested
aijigonghuoguo	埃及共和国	1493	digested
aijin	哀矜	4804	digested
aijin	挨近	11562	digested
aijin	艾金	5375	digested
