# phrases_composed.tsv — generated by compose_phrase_readings
# format: <pinyin_string>\t<phrase>\t<jieba_freq>
# source: data/readings_unihan.tsv × data/phrases_jieba.tsv
# generation: cartesian product of char readings, capped at 32 per phrase
# attribution: char readings © Unicode Inc. (Unicode License v3); phrases from jieba (MIT, © 2013 Sun Junyi)
aerbeituo	阿尔贝托	4
aerbi	阿尔比	12
aerbo	阿尔伯	4
aerbo	阿尔博	2
aerbo	阿尔波	8
aerboda	阿尔伯达	2
aerboke	阿尔伯克	2
aerbote	阿尔伯特	16
aerbuke	阿尔布克	2
aerbuzuo	阿尔布佐	6
aercha	阿尔察	2
aerci	阿尔茨	10
aercihaimo	阿尔茨海默	9
aercihaimoshizheng	阿尔茨海默氏症	3
aerda	阿尔达	6
aerdabula	阿尔达布拉	2
aerdaishen	阿尔代什	4
aerdan	阿尔丹	6
aerde	阿尔德	7
aerdeng	阿尔登	5
aerding	阿尔丁	3
aerdousai	阿尔都塞	3
aerdouse	阿尔都塞	3
aerdu	阿尔杜	3
aerdun	阿尔顿	6
aerdusai	阿尔杜塞	2
aerdusai	阿尔都塞	3
aerduse	阿尔杜塞	2
aerduse	阿尔都塞	3
aerdusi	阿尔杜斯	4
aerduyi	阿尔杜伊	2
aerfa	阿尔发	2
aerfa	阿尔法	69
aerfa	阿耳发	3
aerfalizi	阿尔法粒子	2
aerfei	阿尔费	6
aerfeiye	阿尔菲耶	3
aerfeng	阿尔丰	5
aerfengsuo	阿尔丰索	4
aerfu	阿尔夫	2
aerfu	阿尔弗	2
aerfulai	阿尔弗莱	3
aerfulei	阿尔弗雷	22
aerfusi	阿尔福斯	3
aergao	阿尔高	2
aerge	阿尔戈	2
aerge	阿尔格	3
aerge	阿耳戈	2
aergesi	阿尔戈斯	5
aergong	阿尔贡	7
aergun	阿尔衮	2
aergunqin	阿尔衮琴	4
aerha	阿尔哈	4
aerhan	阿尔汗	3
aerhangeersike	阿尔汉格尔斯克	7
aerhe	阿尔赫	2
aerhexi	阿尔赫西	3
aerhun	阿儿浑	2
aerji	阿尔基	3
aerjia	阿尔加	5
aerjiawei	阿尔加维	2
aerjie	阿尔捷	2
aerjier	阿尔及尔	66
aerjiliya	阿尔及利亚	430
aerjiliyaminzhurenmingongheguo	阿尔及利亚民主人民共和国	5
aerjiliyaminzhurenmingonghuoguo	阿尔及利亚民主人民共和国	5
aerjiliyaren	阿尔及利亚人	10
aerjiluo	阿尔基洛	2
aerjin	阿尔金	22
aerjinshan	阿尔金山	46
aerka	阿尔卡	18
aerka	阿尔喀	32
aerkai	阿尔凯	3
aerkaiao	阿尔凯奥	2
aerkala	阿尔卡拉	3
aerkalei	阿尔卡勒	3
aerkan	阿尔坎	2
aerkate	阿尔卡特	177
aerkategongsi	阿尔卡特公司	7
aerke	阿尔克	6
aerlei	阿尔勒	2
aerli	阿尔利	3
aerma	阿尔玛	3
aerma	阿尔马	3
aermage	阿尔玛格	2
aermengde	阿尔蒙德	7
aermi	阿尔弥	3
aermida	阿尔米达	5
aermingni	阿尔明尼	2
aermo	阿尔万	5
aermo	阿尔摩	11
aermo	阿尔莫	3
aermoha	阿尔摩哈	2
aermu	阿尔穆	12
aermuni	阿尔穆尼	2
aermuniya	阿尔穆尼亚	5
aermuwa	阿尔穆瓦	9
aerni	阿尔尼	2
aernimu	阿尔尼姆	3
aernong	阿尔农	6
aernuo	阿尔诺	12
aernuohe	阿尔诺河	5
aerpa	阿尔帕	2
aerpade	阿尔帕德	2
aerpai	阿尔派	5
aerpi	阿尔皮	2
aerpu	阿尔普	8
aerqiao	阿尔乔	2
aerqiong	阿尔琼	2
aersai	阿尔塞	2
aersasi	阿尔萨斯	57
aerse	阿尔塞	2
aershan	阿尔山	18
aershanshi	阿尔山市	3
aersi	阿尔斯	3
aersilan	阿尔斯兰	6
aersite	阿尔斯特	38
aersitong	阿尔斯通	6
aersuo	阿尔索	11
aersuoyi	阿尔索伊	4
aerta	阿尔塔	5
aertai	阿尔泰	85
aertaishan	阿尔泰山	193
aertaishanmai	阿尔泰山脉	25
aertamila	阿尔塔米拉	10
aerte	阿尔忒	19
aerte	阿尔特	9
aertemi	阿尔忒弥	3
aerteng	阿尔滕	4
aerteng	阿尔腾	8
aertu	阿尔图	2
aertuluo	阿尔图罗	3
aertuo	阿尔托	13
aertuofu	阿尔托夫	3
aerwa	阿尔瓦	17
aerwaladuo	阿尔瓦拉多	3
aerwalei	阿尔瓦雷	5
aerwaluo	阿尔瓦罗	3
aerwan	阿尔万	5
aerwei	阿尔韦	2
aerweisi	阿尔维斯	7
aerwen	阿尔文	25
aerwenhao	阿尔文号	2
aerwolan	阿尔沃兰	4
aerxi	阿尔希	5
aerxi	阿尔西	3
aerxianjiyefu	阿尔先季耶夫	3
aerxibofu	阿尔希波夫	24
aerxieni	阿尔谢尼	2
aerze	阿尔泽	6
afaer	阿法尔	21
afala	阿法拉	3
afan	阿帆	15
afang	阿房	3
afang	阿芳	44
afanggongfu	阿房宫赋	12
afanggongyizhi	阿房宫遗址	7
afangsuo	阿方索	22
afanti	阿凡提	34
afantiqi	阿凡提妻	3
afei	阿菲	4
afei	阿非	12
afei	阿飞	26
afeili	阿非利	12
afeilijia	阿非利加	10
afen	阿芬	15
afengsuo	阿丰索	10
afu	阿弗	12
afu	阿芙	27
afudao	阿福道	2
afuer	阿弗尔	21
afuha	阿富哈	2
afuhan	阿富汉	4
afuhan	阿富汗	816
afuhanren	阿富汗人	21
afula	阿夫拉	2
afulaike	阿弗莱克	3
afuleer	阿芙乐尔	2
afuluo	阿佛洛	14
afuluoer	阿弗罗尔	2
afunuo	阿富诺	2
afusha	阿夫沙	2
afutan	阿夫坦	3
afuyueer	阿芙乐尔	2
agan	阿甘	152
agang	阿冈	3
aganzhen	阿干镇	3
aganzhengchuan	阿甘正传	3
aganzhengzhuan	阿甘正传	3
age	阿哥	2088
age	阿戈	4
age	阿格	24
agebu	阿格布	138
ageda	阿格达	2
agege	阿哥哥	3
agela	阿格拉	13
ageli	阿格丽	2
ageli	阿格利	18
ageli	阿格里	9
ageluo	阿格罗	2
agen	阿根	22
ageni	阿格尼	5
agenie	阿格涅	2
agenting	阿根廷	964
agentingdui	阿根廷队	16
agentinggang	阿根廷港	9
agentinggongheguo	阿根廷共和国	3
agentinggonghuoguo	阿根廷共和国	3
agentinghaijun	阿根廷海军	3
agentinghu	阿根廷湖	3
agentingzhengfu	阿根廷政府	4
agesi	阿戈斯	11
agesi	阿格斯	3
agesidi	阿戈斯蒂	4
agong	阿公	55
agongapo	阿公阿婆	3
agou	阿狗	3
agouamao	阿狗阿猫	3
agu	阿古	6
aguawei	阿瓜维	2
aguaweng	阿姑阿翁	3
agubai	阿古柏	74
agubo	阿古柏	74
agui	阿桂	29
agui	阿龟	20
aguidai	阿桂代	2
aguo	阿国	2
agusiding	阿古斯丁	2
agusijin	阿古斯金	2
agusita	阿古斯塔	4
aha	啊哈	90
aha	阿哈	23
ahaer	阿哈尔	3
ahafu	阿哈福	2
ahai	阿海	3
ahajiaer	阿哈加尔	2
ahe	阿河	3
ahedaixiao	呵呵大笑	3
ahedaxiao	呵呵大笑	3
aheha	呵呵哈	3
aheluomeiyefu	阿赫罗梅耶夫	3
ahema	阿合马	12
ahema	阿赫玛	4
ahemaide	阿赫迈德	10
ahemo	阿赫默	3
ahemu	阿禾姆	2
aheng	阿亨	7
aheng	阿衡	41
aheqi	阿合奇	3
aheqixian	阿合奇县	4
aheye	阿贺野	2
ahong	阿訇	90
ahuang	阿黄	302
ahuazhi	阿华之	2
ahui	阿辉	11
ahuinan	阿会喃	3
ahuomu	阿霍姆	2
aiahuazhou	爱阿华州	3
aiai	哀哀	3
aiai	挨挨	10
aiai	皑皑	39
aiai	矮矮	3
aiai	艾艾	2
aiai	蔼蔼	3
aiai	霭霭	16
aiaide	矮矮的	28
aiaidi	矮矮的	28
aiaidundun	矮矮墩墩	3
aiaifeifei	矮矮肥肥	3
aiaifumu	哀哀父母	4
aiaigu	爱爱姑	3
aiaijiao	唉唉叫	3
aiaipangpang	矮矮胖胖	3
aiaiqieqie	哀哀切切	3
aiaishishi	矮矮实实	3
