# Pinyin word bigrams (inter-token) — by build_pinyin_bigrams.py
# source: zho_wikipedia_2018_1m, zho_news_2020_100k
# stats: kept 500000 / 7622646 unique (min_count=3, top=500000)
# format: prev\tnext\tcount
特殊	的	896
人类	的	895
他	与	895
的	成员	895
的	资料	895
后来	的	894
新	时代	893
的	但	892
在	不同	889
后	他	886
们	的	880
就	能	880
的	世界	880
了	中国	879
活动	的	877
发生	了	874
同样	的	874
提供	的	874
的	各种	874
都	能	874
很	好	873
为	基础	872
对	中国	872
正确	的	870
则	有	869
的	许多	869
仍	在	865
需要	的	864
将	在	862
特定	的	862
为	中国	860
的	战争	860
出	了	859
为	其	857
可以	被	857
的	土地	854
其中	包括	853
较大	的	852
的	母亲	851
的	状态	850
语言	的	850
不	需要	845
上	是	843
取得	了	842
另	一种	841
的	元素	841
稳定	的	840
一	开始	839
是	的	839
也	能	837
了	个	837
伟大	的	836
许多	人	834
的	特点	833
的	运动	833
都	不	833
则	在	832
原来	的	832
才	会	832
经济	发展	832
年	他	831
很	高	831
有效	的	831
但	却	829
使	他	829
的	系统	828
上	最	826
历史	的	826
最多	的	826
较	小	826
牠	们	825
但	仍	824
的	军队	819
一般	的	818
也	成为	817
发表	了	817
但	这	814
人	死亡	813
的	数量	813
可能	的	812
她	在	812
的	方向	812
的	范围	812
类型	的	812
最好	的	810
游戏	的	808
另	一	807
的	组织	807
的	国际	806
的	意见	806
的	另	804
还	没有	804
的	任务	803
的	意义	802
了	这	801
才	是	801
出版	的	800
的	声音	800
后	被	798
的	最大	798
与	他	797
为	中心	795
生产	的	795
的	需求	795
在	一些	794
是	被	794
的	女儿	794
将	他	793
可以	说	791
经济	的	791
有关	的	790
在	那里	789
就	像	786
的	条件	784
中	他	783
并	与	781
学校	的	780
成立	的	780
来	的	780
仍	是	779
是	用	779
是	美国	779
较	少	779
良好	的	778
了	新	777
不	在	776
开始	了	776
他	又	775
了	在	774
的	形象	774
能	在	774
英国	的	774
但	因	773
日	正式	773
日本	人	772
有	一定	772
的	政府	772
个	国家	771
也	就	771
意思	是	770
的	限制	770
的	行动	769
了	很多	768
的	例子	766
也	要	765
让	人	764
包含	了	762
的	也	762
人	认为	761
失去	了	761
来自	于	761
集中	在	761
不	存在	759
的	著作	759
完成	了	758
技术	的	758
一样	的	757
相对	于	757
为主	的	756
更名	为	756
与	中国	755
之前	的	755
他	为	755
可	在	755
时	分	753
更	有	753
的	核心	753
其中	有	752
再	加上	752
月	至	752
的	记载	751
的	贡献	750
的	军事	749
典型	的	748
这	就是	747
强烈	的	746
的	身份	745
住	在	742
新冠	病毒	742
还	可以	742
的	出现	741
第	位	740
为	的	738
并且	在	738
的	比例	738
造成	了	738
但	其	736
受到	了	736
年	第	736
成立	了	736
的	产品	736
他	将	734
形式	的	734
及其	他	733
年	由	733
这	类	733
的	妻子	732
肺炎	疫情	732
出	的	731
在	该	731
就	被	731
也	曾	730
做	为	730
美国	人	730
计划	的	730
上	也	729
开始	在	729
其中	一个	727
有	两个	727
古老	的	726
至	月	726
已经	有	725
大规模	的	723
的	成功	722
了	这个	721
人	是	721
的	信息	721
的	第一个	721
并	于	718
也	都	717
然而	在	716
的	决定	716
后	才	715
并	有	715
最后	的	715
的	自由	715
在	这些	714
导致	了	714
年	才	714
大部分	的	713
说	他	712
作品	的	711
不	被	710
的	质量	710
被	发现	710
等	的	709
说	我	709
时间	的	708
中	有	707
的	应用	707
的	效果	707
的	特征	707
站	在	707
足够	的	707
号	的	706
的	而	706
也	可	705
在	的	705
的	性质	705
中	都	704
的	差异	702
也	开始	701
得到	的	699
成立	于	699
的	文章	699
加入	了	697
是	一位	697
又	被	695
均	有	695
是	要	695
的	事件	695
领域	的	694
将	于	693
式	的	693
的	大学	692
的	压力	691
的	成绩	691
而	来	691
为	由	690
习近平	总书记	690
因为	他	690
帝国	的	689
有	很大	689
是	由于	688
后	又	687
是	很	687
了	他们	686
就	已经	686
为	他	685
也	很	685
很多	人	685
有	人	685
指	的	684
在	欧洲	683
最初	的	683
程度	上	683
的	想法	682
人	也	681
低	的	681
版本	的	680
的	消息	680
或者	是	679
的	需要	679
服务	的	677
的	做法	677
脱贫	攻坚	677
大陆	的	676
的	这	675
是	将	674
的	一次	674
参加	了	673
的	居民	673
的	空间	671
可以	是	669
学生	的	669
写	了	668
的	风格	668
在	英国	667
的	朋友	666
一直	到	665
引起	了	665
第	期	665
在	与	664
的	胜利	664
被	杀	664
副	主席	663
是	与	663
带来	了	662
的	规定	662
的	时代	661
直至	年	661
越来越	多	660
仍然	是	659
他	被	659
之	时	658
的	建议	658
这种	情况	658
过去	的	657
是	当时	656
生活	在	656
也	将	655
等	方面	654
一个	重要	653
世纪	的	653
的	孩子	653
自身	的	653
主要	有	652
与	之	651
会	出现	651
在	全国	651
的	努力	651
的	日本	650
的	利益	649
要	在	649
举行	的	648
变成	了	647
年	出版	647
的	他	646
这	使得	646
其他	国家	645
在	中	645
给	他	645
了	不少	644
至	年间	644
不	一定	643
该	公司	643
事件	的	641
人口	的	640
在	上	640
的	则	640
的	帮助	640
又	是	639
的	物质	639
他	自己	638
分布	在	638
在	某些	637
在	这种	637
的	都	637
目前	的	637
统一	的	637
是	其	635
的	轨道	635
时	他	633
是	日本	633
影响	的	632
游戏	中	632
者	的	632
的	领导	631
居住	在	630
曾	被	630
其	在	629
并	被	629
意	为	628
曾	有	628
的	看法	628
年轻	的	627
用	的	627
的	可能性	627
的	角度	627
时	就	626
群众	的	626
表现	出	625
只	在	624
在	其他	624
才	有	624
的	大小	624
更	高	623
国际	机场	622
战争	的	622
国家	和	621
或	其他	620
把	他	620
的	道路	620
关系	的	619
意识	到	619
特别	的	619
的	情形	619
它	在	618
之	处	617
作品	中	617
的	艺术	617
发行	的	616
是	我	616
现代	的	616
他	曾	615
年代	的	614
战争	中	614
一直	是	613
区	的	613
又	在	613
是	非常	613
的	风险	613
他	和	612
很	有	612
最	著名	612
的	歌曲	612
上	都	610
制作	的	609
内部	的	608
建立	的	608
有人	认为	607
的	反应	607
相应	的	607
后	就	606
的	宗教	606
成为	一个	605
理论	的	605
最	主要	604
的	月	604
并	对	603
采用	了	603
已	在	602
极大	的	602
今天	的	601
以下	的	601
和	社会	601
严格	的	600
电影	的	600
的	任何	599
不过	在	598
则	会	598
应该	是	598
为	一个	597
以	其	595
影响	了	595
还	包括	595
人民	群众	594
本身	的	594
研究	中心	594
所	使用	593
的	前	593
的	安全	593
年	成立	592
并	为	592
很	可能	591
改变	了	591
是	唯一	591
即	为	590
因为	它	590
在	许多	589
了	她	588
根据	年	588
被	人	588
给	了	587
的	颜色	586
适用	于	586
的	科学	585
的	公司	584
的	选择	584
已	成为	583
的	特性	583
而	有	583
获得	的	583
一个	新	582
发表	的	582
理论	上	582
的	解释	582
的	象征	582
结构	的	582
不	稳定	581
创造	了	581
可以	使用	581
的	改变	581
但	因为	580
在	过去	580
控制	的	580
对	自己	579
未来	的	579
需	的	579
地球	的	578
定义	为	578
的	原则	578
的	知识	578
而	他	578
的	主题	577
的	优势	577
达到	了	577
领导	的	577
会	产生	576
在	北京	576
很	容易	576
的	证据	575
程度	的	575
也	为	574
作为	一个	573
的	特色	573
通常	会	573
岁	时	572
比赛	中	572
的	实际	572
的	重要性	572
已经	被	571
民族	的	570
的	民族	570
