# pinyin	word	freq_score
# generated by pinyin-build-weights — DO NOT EDIT BY HAND. Regenerate via:
#   cargo run --features tools --release --bin pinyin-build-weights
wutu	乌涂	0
wutu	兀突	0
wutu	无土	7485
wutuan	舞团	16889
wutuban	无图版	0
wutuobang	乌托邦	23463
wutuobangzhu	乌托邦主	0
wutuyuyang	无土育秧	0
wutuzaipei	无土栽培	5791
wuwa	屋瓦	9619
wuwabai	乌瓦白	0
wuwai	屋外	17687
wuwai	物外	18305
wuwaihu	无外乎	10715
wuwan	五万	27239
wuwan	五晚	18558
wuwan	五碗	0
wuwan	伍万	0
wuwan	戊烷	11312
wuwanbaqianpingfangmi	五万八千平方米	0
wuwandaqian	无万大千	0
wuwanduo	五万多	10017
wuwanduoming	五万多名	2895
wuwanerqian	五万二千	6723
wuwang	勿忘	15902
wuwang	吾王	13610
wuwang	无望	21226
wuwang	毋忘	10715
wuwang	舞王	11582
wuwang	诬枉	4589
wuwanga	乌旺阿	0
wuwangapu	乌旺阿普	0
wuwangbufu	无往不复	2895
wuwangbuke	无往不克	0
wuwangbuli	无往不利	8129
wuwangbusheng	无往不胜	12912
wuwangcao	勿忘草	0
wuwangdi	武王弟	0
wuwangerbusheng	无往而不胜	8129
wuwangfa	武王伐	14066
wuwangfazhou	武王伐纣	11312
wuwangfu	吴王夫	9178
wuwangguang	吴王光	5791
wuwangke	武王克	13098
wuwangliu	吴王刘	2895
wuwangmie	武王灭	4589
wuwangming	武王命	5791
wuwangshi	武王时	4589
wuwangsi	武王死	4589
wuwangsu	武王素	0
wuwangsun	吴王孙	2895
wuwangwo	勿忘我	4589
wuwangwuzong	勿枉勿纵	0
wuwangwuzong	无枉无纵	0
wuwangzhifu	无妄之福	0
wuwangzhifu	毋望之福	0
wuwangzhihuo	无妄之祸	0
wuwangzhihuo	毋望之祸	0
wuwangzhiyou	无妄之忧	0
wuwangzhizai	无妄之灾	4589
wuwanjuan	五万卷	2895
wuwanke	吴婉客	0
wuwankuai	五万块	0
wuwanli	五万里	2895
wuwanliang	五万两	8129
wuwanlingwubaigongli	五万零五百公里	0
wuwanming	五万名	6723
wuwanmo	五万万	6723
wuwanmu	五万亩	0
wuwanpi	五万匹	6723
wuwanqiqianduo	五万七千多	0
wuwanrenci	五万人次	5791
wuwanrong	吴婉容	0
wuwansanqianduogongli	五万三千多公里	0
wuwanshi	乌丸氏	0
wuwantou	五万头	0
wuwanwan	五万万	6723
wuwanwuqian	五万五千	0
wuwanxiao	乌丸校	0
wuwanyu	五万余	10715
wuwanyuan	五万元	4589
wuwanyuji	五万余级	4589
wuwanyujia	五万余家	0
wuwanyuliang	五万余两	0
wuwei	五位	24109
wuwei	五卫	5791
wuwei	五味	17373
wuwei	五维	9619
wuwei	忤违	0
wuwei	戊未	0
wuwei	无为	22195
wuwei	无味	23147
wuwei	无畏	26945
wuwei	无谓	22788
wuwei	武卫	14969
wuwei	武威	17240
wuweia	乌韦阿	0
wuweian	吴伟安	0
wuweiao	吴为熬	0
wuweiben	吴为本	0
wuweibuzhi	无微不至	18091
wuweicai	吴为才	0
wuweichang	吴为常	0
wuweide	无畏地	0
wuweidi	无畏地	0
wuweidong	吴卫东	2895
wuweiercheng	无为而成	0
wuweierzhi	无为而治	13446
wuweifeng	吴卫凤	0
wuweigang	吴为刚	0
wuweiguo	伍卫国	2895
wuweihao	吴为好	0
wuweihui	吴为会	0
wuweihui	吴为回	0
wuweiji	物位计	0
wuweijia	吴为家	0
wuweijia	吴唯佳	0
wuweijiangjun	武卫将军	8686
wuweijun	武卫军	0
wuweijuquan	五味俱全	6723
wuweike	乌维科	0
wuweikuai	吴为会	0
wuweila	乌维拉	0
wuweilifu	无尾礼服	0
wuweina	吴为那	0
wuweineng	吴为能	0
wuweiniuhou	毋为牛后	0
wuweiping	五味瓶	0
wuweiqian	武卫前	0
wuweiqiang	吴伟强	0
wuweishi	武威市	7485
wuweishu	五位数	5791
wuweisuo	吴为缩	0
wuweiting	吴为听	0
wuweiwen	吴为问	0
wuweixian	吴伟贤	0
wuweixian	无为县	9619
wuweixin	吴为心	0
wuweixiong	无尾熊	0
wuweixue	吴为学	0
wuweiyang	吴为仰	0
wuweiye	吴伟业	11024
wuweiyi	吴为一	0
wuweiyiti	五位一体	16585
wuweiyong	吴为拥	0
wuweiyou	武卫右	2895
wuweiyu	无畏于	5791
wuweiyuan	吴为原	0
wuweiyun	吴蔚云	0
wuweizachen	五味杂陈	10017
wuweize	吴为则	0
wuweizhai	五味斋	0
wuweizhe	吴为者	0
wuweizhen	吴为真	0
wuweizheng	武卫政	0
wuweizhizhi	无为之治	0
wuweizhong	吴惟忠	0
wuweizhuan	吴为转	0
wuweizi	五味子	11312
wuweizicheng	无为自成	0
wuweizihua	无为自化	4589
wuweizuo	武卫左	0
wuwen	五文	6723
wuwen	无闻	17240
wuwenben	无文本	0
wuwenbin	吴文斌	0
wuwenjun	吴文俊	10715
wuwenkai	吴文凯	0
wuwennongfa	舞文弄法	0
wuwennongmo	舞文弄墨	13276
wuwenqian	五文钱	0
wuwenqiaofa	舞文巧法	0
wuwenshang	吴文赏	0
wuwenshizhi	舞文饰智	0
wuwenwanfa	舞文玩法	0
wuwenxue	吴文学	0
wuwenyan	吴文艳	0
wuwenying	吴文英	5791
wuwenzao	吴文藻	6723
wuwoliangwang	物我两忘	8686
wuwoyao	吴沃尧	0
wuwu	五五	19999
wuwu	呜呜	20760
wuwu	戊午	15304
wuwu	无物	14066
wuwu	无误	21918
wuwu	武舞	8686
wuwu	毋务	0
wuwu	污物	16424
wuwubaibaiming	五五百百名	0
wuwubo	五五波	0
wuwucaoan	五五草案	0
wuwucongduan	恶恶从短	0
wuwufen	五五分	20522
wuwufenzhang	五五分帐	0
wuwugaigai	捂捂盖盖	0
wuwukai	五五开	0
wuwunian	五五年	10715
wuwuran	无污染	13276
wuwusheng	呜呜声	4589
wuwushu	五五数	2895
wuwutuiai	屋乌推爱	0
wuwuyeye	呜呜咽咽	0
wuwuzhiai	屋乌之爱	0
wuxi	乌溪	6723
wuxi	五席	10715
wuxi	巫溪	10380
wuxi	戊烯	7485
wuxi	无息	15195
wuxi	无锡	24944
wuxi	武戏	9619
wuxi	武溪	11024
wuxi	武系	2895
wuxia	五下	16342
wuxia	勿下	0
wuxia	巫峡	8129
wuxia	无暇	23756
wuxia	无瑕	23417
wuxia	武侠	19559
wuxia	误下	0
wuxiaameng	吴下阿蒙	4589
wuxiagaiwei	屋下盖尾	0
wuxiaguji	无暇顾及	12718
wuxiaji	无下级	0
wuxiajiangu	无暇兼顾	0
wuxiajiawei	屋下架尾	0
wuxiajiawu	屋下架屋	0
wuxiaju	武侠剧	5791
wuxian	五仙	6723
wuxian	五县	15712
wuxian	五线	12300
wuxian	吴县	12912
wuxian	无线	30359
wuxian	无限	30694
wuxian	污陷	2895
wuxian	诬陷	23784
wuxianbiao	伍贤标	0
wuxiancheng	吴献成	0
wuxianda	无限大	15808
wuxiandian	无线电	31848
wuxiandianbao	无线电报	15304
wuxiandianbo	无线电波	18459
wuxiandianchang	无线电厂	9178
wuxiandiandian	无线电电	10715
wuxiandianding	无线电定	8129
wuxiandianguanliweiyuanhui	无线电管理委员会	5791
wuxiandianguanliweiyuankuai	无线电管理委员会	5791
wuxiandianhua	无线电话	20672
wuxiandianjie	无线电接	5791
wuxiandianshi	无线电视	12514
wuxiandiantai	无线电台	15304
wuxiandiantong	无线电通	14969
wuxiandiantongxin	无线电通信	13098
wuxiandiaodu	无线调度	0
wuxianduice	无限对策	0
wuxianerji	无线耳机	5791
wuxianfengguang	无限风光	9619
wuxiang	五乡	8129
wuxiang	五响	0
wuxiang	五巷	2895
wuxiang	五箱	6723
wuxiang	五项	17806
wuxiang	五香	16505
wuxiang	屋项	0
wuxiang	无想	8686
wuxiang	无相	12514
wuxiang	武乡	11835
wuxiang	物像	11835
wuxiang	物象	12514
wuxiangan	无相庵	0
wuxiangang	五显岗	0
wuxianganji	无限感激	2895
wuxiangchanshi	无相禅师	0
wuxiangdou	五香豆	5791
wuxiangdou	武相斗	0
wuxiangfen	五香粉	6723
wuxianggong	吴相公	0
wuxianghan	吴湘韩	0
wuxianghe	吴祥和	0
wuxianghou	武乡侯	5791
wuxianghuo	吴祥和	0
wuxiangji	坞乡集	0
wuxianglai	吴祥来	0
wuxiangongsi	无限公司	5791
wuxiangshiwei	五香十味	0
wuxianguo	吴显国	0
wuxiangwang	无向网	0
wuxiangwuzuo	无相无作	0
wuxiangxian	武乡县	0
wuxiangxiang	吴香香	0
wuxiangying	吴象婴	0
wuxiangyuanze	五项原则	13446
wuxiangzheng	吴相争	0
wuxiangzheng	武相争	0
wuxiangzhu	吴香主	0
wuxianhuaxu	无限花序	0
wuxianji	无限极	0
wuxianjiao	五仙教	0
wuxianjin	无现金	0
wuxianjing	武见敬	0
wuxianli	无先例	9178
wuxianlian	无限连	5791
wuxianliang	无限量	4589
wuxianlianji	无限连击	0
wuxianlianjie	无线连接	8129
wuxianpu	五线谱	13098
wuxianqi	无限期	21669
wuxianqin	五弦琴	10715
wuxianren	吴县人	2895
wuxiansheng	伍先生	2895
wuxiansheng	吴先生	11024
wuxianshengchang	无限生长	2895
wuxianshengzhang	无限生长	2895
wuxianshenqing	无限深情	2895
wuxianshi	吴县市	4589
wuxianshihua	无线市话	4589
wuxiantai	无线台	0
wuxiantiaodu	无线调度	0
wuxiantongxin	无线通信	12074
wuxiantongxun	无线通讯	8686
wuxianwang	无线网	14066
wuxianwangluo	无线网络	13098
wuxianwen	伍献文	4589
wuxianxi	吴县西	0
wuxianxiao	无限小	13768
wuxianxiaoshu	无限小数	8129
wuxianxing	无限性	7485
wuxianyi	无嫌疑	0
wuxianyue	吴县月	0
wuxianzhongcheng	无限忠诚	12074
wuxianzuo	武仙座	5791
wuxiao	五小	16171
wuxiao	无效	30445
wuxiao	武校	4589
wuxiaobang	吴晓邦	0
wuxiaobo	吴晓波	0
wuxiaode	无效地	0
wuxiaodi	无效地	0
wuxiaodong	吴晓东	0
wuxiaoer	恶小而	10715
wuxiaofeng	武小锋	0
wuxiaofennie	无效分蘖	0
wuxiaojiashe	无效假设	0
wuxiaojie	吴小姐	0
wuxiaolaodong	无效劳动	0
wuxiaoli	吴小莉	4589
wuxiaoli	无效力	0
wuxiaoling	吴晓灵	0
wuxiaoling	吴晓铃	0
wuxiaomin	吴晓敏	0
wuxiaoming	吴晓明	0
wuxiaoping	吴小平	0
wuxiaoshi	五小时	5791
wuxiaoshi	无小事	16740
wuxiaowei	武校尉	2895
wuxiaowu	武小武	0
wuxiaoyi	武孝义	0
wuxiapian	武侠片	11312
wuxiashu	武侠书	0
wuxiawu	武侠屋	0
wuxiaxiaoshuo	武侠小说	15084
wuxiazhen	巫峡镇	0
wuxiazhuchu	无下箸处	0
wuxiazuowu	屋下作屋	0
wuxibaoceng	无细胞层	0
wuxibugai	恶习不改	0
wuxidaikuan	无息贷款	10380
wuxie	无邪	13276
wuxie	污血	0
wuxie	舞鞋	11312
wuxie	误写	10715
wuxiegelou	舞榭歌楼	0
wuxiekeji	无懈可击	22912
wuxielou	无泄漏	0
wuxigong	吴喜公	0
wuxijiang	乌溪江	6723
wuxikecheng	无隙可乘	4589
wuxilin	吴喜林	0
wuximan	五溪蛮	0
wuxin	无心	23854
wuxin	误信	12718
wuxinan	乌溪南	0
wuxinchaliu	无心插柳	2895
wuxinchaliuliuchengyin	无心插柳柳成荫	8129
wuxindeng	吴新登	0
wuxing	五刑	8686
wuxing	五星	23950
wuxing	五行	24868
wuxing	吴兴	14477
wuxing	恶形	5791
wuxing	悟性	15084
wuxing	无幸	2895
wuxing	无形	24770
wuxing	无性	20789
wuxing	无行	11024
wuxing	武兴	8129
wuxing	物性	22153
wuxing	舞星	5791
wuxingan	恶心感	2895
wuxingang	吴新刚	0
wuxinganjian	恶性案件	6723
wuxingbugai	恶性不改	0
wuxingbuxi	恶性补习	0
wuxingcun	五星村	4589
wuxingdaobi	恶性倒闭	0
wuxingezhuang	恶形恶状	0
wuxingfanzhi	无性繁殖	10017
wuxingfu	无兴复	0
wuxingguo	吴兴国	0
wuxinghongqi	五星红旗	14477
wuxinghua	吴兴华	0
wuxinghua	无形化	0
wuxinghunyin	无性婚姻	0
wuxingji	五星级	20169
wuxingji	无性系	0
wuxingjingzheng	恶性竞争	11582
wuxingjuxia	五行俱下	0
wuxingliu	吴兴刘	0
wuxingliu	恶性瘤	0
wuxingnve	恶性疟	8686
wuxingpengzhang	恶性膨胀	4589
wuxingqi	五星旗	10380
wuxingqu	吴兴区	0
wuxingqu	无兴趣	11582
wuxingren	吴兴人	0
wuxingshangjiang	五星上将	8686
wuxingshengke	五行生克	11835
wuxingshengzhi	无性生殖	9178
wuxingshigu	恶性事故	0
wuxingshijian	恶性事件	2895
wuxingsunhao	无形损耗	0
wuxingwuying	无形无影	0
wuxingwuzhuang	恶形恶状	0
wuxingxi	无性系	0
wuxingxian	吴兴县	0
wuxingxing	无形性	0
wuxingyali	无形压力	5791
wuxingyunyong	雾兴云涌	0
wuxingzajiao	无性杂交	0
wuxingzhen	五行阵	0
wuxingzhizhong	无形之中	10017
wuxingzhizui	无形之罪	0
wuxingzhong	无形中	15513
wuxingzhuang	无形状	0
wuxingzi	五行字	0
wuxingzichan	无形资产	2895
wuxinhaoqi	雾信号器	0
wuxinhou	武信侯	4589
wuxinjun	武信君	6723
wuxinlianzhan	无心恋战	5791
wuxinliuyi	五心六意	0
wuxinquan	吴信泉	8129
wuxinsi	吴新丝	0
wuxinzhiguo	无心之过	2895
wuxiong	吾兄	12074
wuxiongdaosao	无兄盗嫂	0
wuxiongdi	武兄弟	0
wuxiongsi	吴雄寺	0
wuxipeng	吴喜鹏	0
wuxiren	无锡人	8129
wuxirong	无喜容	0
wuxirutie	吾膝如铁	0
wuxishi	无锡市	17865
wuxishiwei	无锡市委	0
wuxisi	无细思	0
wuxiu	午休	22133
wuxiu	无休	17172
wuxiu	无袖	9619
wuxiucai	吴秀才	0
wuxiuheshang	武修和尚	0
wuxiuhuoshang	武修和尚	0
wuxiuping	吴修平	0
wuxiuquan	伍修权	11582
wuxiuwen	武修文	8129
wuxiuwuzhi	无休无止	11024
wuxiuying	吴秀英	0
wuxiuzhi	无休止	13276
wuxiweigui	物稀为贵	0
wuxixian	巫溪县	6723
wuxixian	无锡县	12718
wuxixiaotianegufenyouxiangongsi	无锡小天鹅股份有限公司	0
wuxiyang	无夕阳	0
wuxiyi	武习艺	0
wuxiyinli	无吸引力	0
wuxizhou	吴习洲	0
wuxu	务虚	14066
wuxu	务须	9178
wuxu	勿需	0
wuxu	戊戌	20522
wuxu	无序	19320
wuxu	无需	26551
wuxu	无须	23826
wuxu	毋需	14606
wuxu	毋须	6723
wuxuan	武宣	12074
wuxuansi	武选司	0
wuxuanxian	武宣县	4589
wuxuanzhu	武选主	0
wuxubianfa	戊戌变法	14477
wuxuduoshuo	无需多说	0
wuxue	无学	8686
wuxue	无雪	8686
wuxue	武学	13768
wuxue	武穴	14208
wuxue	污血	0
wuxueben	武学本	0
wuxueda	武学大	2895
wuxuedai	武学大	2895
wuxuedaishi	武学大师	0
wuxuedashi	武学大师	0
wuxueer	武学而	0
wuxuegao	武学高	0
wuxuejia	武学家	0
wuxuejie	武学界	0
wuxuejing	武学竟	0
wuxuejing	武学精	0
wuxuejue	武学绝	0
wuxuelong	武雪龙	0
wuxuemen	武学门	0
wuxuemi	武学秘	2895
wuxueming	武学名	0
wuxuepu	武学谱	0
wuxueqi	武学奇	0
wuxueqian	吴学谦	8129
wuxueshang	武学上	2895
wuxueshen	武学深	0
wuxueshen	武学甚	0
wuxueshi	武穴市	11024
wuxuetu	武学图	0
wuxuewu	武学无	0
wuxuexiu	武学修	0
wuxueyan	伍学焱	0
wuxueyu	武学谕	0
wuxueyue	武学越	0
wuxuezheng	武学正	0
wuxuezhi	武学之	0
wuxuezhi	武学至	0
wuxuezhong	武学中	8129
wuxuezhou	吴学周	2895
wuxuezi	武学自	0
wuxufenchai	无序分拆	0
wuxuhu	无须乎	4589
wuxuhu	毋须乎	0
wuxuhui	务虚会	7485
wuxukuai	务虚会	7485
wuxuliu	戊戌六	6723
wuxuliuhao	五虚六耗	0
wuxunian	戊戌年	10017
wuxuri	戊戌日	0
wuxuweixin	戊戌维新	0
wuxuweixinyundong	戊戌维新运动	0
wuxuxue	无须鳕	0
wuxuzai	无须再	5791
wuxuzhengbian	戊戌政变	5791
wuxuzhihuo	无须之祸	0
wuya	乌鸦	27407
wuya	无涯	15513
wuyahe	无牙颌	0
wuyaming	吴亚明	0
wuyan	五堰	2895
wuyan	五眼	14066
wuyan	五言	20491
wuyan	勿言	7485
wuyan	午宴	19597
wuyan	屋檐	24135
wuyan	巫盐	0
wuyan	无烟	15808
wuyan	无眼	10380
wuyan	无言	21527
wuyan	无颜	11024
wuyanchangcheng	五言长城	6723
wuyanchengma	乌焉成马	0
wuyandong	仵延东	0
wuyanduida	无言对答	0
wuyanduiqi	无言对泣	0
wuyaneyu	恶言恶语	0
wuyang	五样	2895
wuyang	五洋	10017
wuyang	五羊	8129
wuyang	无恙	22256
wuyang	无氧	11582
wuyang	武阳	13446
wuyang	舞阳	14852
wuyange	无言歌	2895
wuyanggangtiegongsi	舞阳钢铁公司	2895
wuyanghuaerfan	五氧化二钒	6723
wuyanghuaerlin	五氧化二磷	0
wuyangjun	武阳郡	0
wuyangongye	无烟工业	0
wuyangshi	乌羊石	0
wuyangwang	乌羊王	0
wuyangxian	舞阳县	9619
wuyangzhen	武阳镇	0
wuyanhuiyu	污言秽语	16505
wuyanhuoyao	无烟火药	12074
wuyanji	武延基	2895
wuyanjianjiang	无颜见江	6723
wuyanjianjiangdongfulao	无颜见江东父老	6723
wuyanjianren	无颜见人	0
wuyanjueju	五言绝句	0
wuyankangyi	无言抗议	0
wuyankedui	无言可对	0
wuyanling	吴延陵	0
wuyanliuse	五颜六色	22000
wuyanluose	无颜落色	0
wuyanlvshi	五言律诗	6723
wuyanmei	无烟煤	12074
wuyanongzhao	舞牙弄爪	0
wuyanongzhua	舞牙弄爪	0
wuyanri	无烟日	7485
wuyansheng	吴燕生	0
wuyanshi	五言诗	11312
wuyanwenxiu	武偃文修	0
wuyanwuyu	恶言恶语	0
wuyanxia	屋檐下	13768
wuyanxiangxiang	恶言相向	0
wuyanxianjiang	无颜见江	6723
wuyanxianjiangdongfulao	无颜见江东父老	6723
wuyanxianren	无颜见人	0
wuyanyan	吴艳艳	0
wuyanyida	无言以答	0
wuyanyidui	无言以对	15712
wuyanyidui	无颜以对	0
wuyanze	吴雁泽	0
wuyanzhangqi	乌烟瘴气	18703
wuyanzu	吴彦祖	5791
wuyao	乌药	0
wuyao	务要	14852
wuyao	勿药	0
wuyao	勿要	8129
wuyaocun	吴窑村	0
wuyaohan	吴耀汉	0
wuyaowei	武耀威	0
wuyaoyouxi	勿药有喜	0
wuyaozong	吴耀宗	5791
wuyashi	乌雅氏	11024
wuyashi	吴雅氏	4589
wuyashu	乌雅束	0
wuyazheng	无牙症	0
wuyazhiqi	无涯之戚	0
wuyazi	无崖子	0
wuyazui	乌鸦嘴	6723
wuye	五叶	8686
wuye	五夜	10017
wuye	五爷	0
wuye	五页	4589
wuye	午夜	32565
wuye	呜咽	18035
wuye	恶业	5791
wuye	无业	18655
wuye	物业	23417
wuyefei	物业费	2895
wuyegongsi	物业公司	12300
wuyeguanli	物业管理	11835
wuyehaiya	乌叶海亚	0
wuyejinghun	午夜惊魂	0
wuyeli	吴晔丽	0
wuyerenyuan	无业人员	0
wuyeshi	五叶饰	0
wuyeshui	物业税	0
wuyexiongling	午夜凶铃	0
wuyeyoumin	无业游民	5791
wuyi	乌夷	0
wuyi	五一	23756
wuyi	五亿	17103
wuyi	吴仪	11312
wuyi	呜唈	0
wuyi	屋翳	0
wuyi	巫医	20846
wuyi	巫衣	0
wuyi	无以	23641
wuyi	无已	12718
wuyi	无异	22716
wuyi	无意	32014
wuyi	无疑	30759
wuyi	无益	21226
wuyi	无艺	8129
wuyi	无遗	17626
wuyi	武义	12718
wuyi	武夷	22946
wuyi	武艺	20203
wuyi	武邑	9619
wuyi	物议	4589
wuyi	舞艺	14066
wuyi	误译	9178
wuyiban	五一班	0
wuyibaqianmo	五亿八千万	0
wuyibaqianwan	五亿八千万	0
wuyibo	武毅伯	0
wuyibubei	无一不备	0
wuyibujing	无一不精	2895
wuyibuneng	无一不能	0
wuyibushi	无一不是	9619
wuyibutong	无一不通	0
wuyibuzhi	无一不知	0
wuyicha	武夷茶	5791
wuyichaoqun	武艺超群	2895
wuyichaoqun	舞艺超群	0
wuyichengxu	恶意程序	4589
wuyichu	五一出	5791
wuyici	武乙赐	0
wuyidaima	恶意代码	2895
wuyierfei	无翼而飞	0
wuyierfei	毋翼而飞	0
wuyiexiaoerweizhi	勿以恶小而为之	8129
wuyifa	乌伊法	0
wuyifeiteng	物议沸腾	4589
wuyifujia	无以复加	15712
wuyigaoqiang	武艺高强	10380
wuyigong	吴贻弓	0
wuyigongmao	武夷工贸	0
wuyiguang	邬翊光	0
wuyiguangchang	五一广场	6723
wuyiguojilaodongjie	五一国际劳动节	4589
wuyihui	五一回	0
wuyihuibang	恶意毁谤	0
wuyijian	无意间	19893
wuyijiang	吴毅将	0
wuyijie	五一节	8129
wuyijiu	五一九	2895
wuyijiudui	五一九队	0
wuyijun	武毅军	0
wuyikui	乌移奎	0
wuyilaodong	五一劳动	9178
wuyilaodongjiangzhang	五一劳动奖章	5791
wuyilaodongjie	五一劳动节	6723
wuyileiju	物以类聚	9619
wuyilingqu	乌伊岭区	0
wuyiliu	五一六	11312
wuyiliwai	无一例外	14969
wuyilu	五一路	5791
wuyilu	武夷路	0
wuyilunbi	无以伦比	4589
wuyimang	吴一氓	0
wuyimendi	乌衣门第	0
wuyimingzhu	武夷明珠	0
wuyimou	武毅谋	2895
wuyin	五音	18558
wuyin	恶因	9619
wuyin	戊寅	15084
wuyin	无垠	17172
wuyinbing	吴引兵	0
wuyinbuquan	五音不全	11024
wuying	五营	10380
wuying	兀鹰	0
wuying	无影	16171
wuying	舞影	6723
wuyingbao	吴英宝	0
wuyingda	无应答	0
wuyingdeng	无影灯	0
wuyingdian	武英殿	14606
wuyingjian	无影剑	0
wuyingjiao	无影胶	0
wuyingjiao	无影脚	0
wuyingli	五英里	4589
wuyingmen	武英门	0
wuyingqu	五营区	0
wuyingshou	吴应寿	0
wuyingshou	无影手	0
wuyingwuxing	无影无形	0
wuyingwuzong	无影无踪	23081
wuyingxian	无影仙	0
wuyingxing	伍应星	0
wuyingxiong	吴应熊	4589
wuyinhen	无印痕	0
wuyiniao	无翼鸟	2895
wuyinliangpin	无印良品	9178
wuyinliulv	五音六律	0
wuyinnian	戊寅年	6723
wuyintang	吴因唐	0
wuyinxian	吴印咸	2895
wuyinxiang	吴音相	4589
wuyiqitian	五一七天	0
wuyiqunfen	物以群分	0
wuyiruanjian	恶意软件	11024
wuyiseze	无以塞责	0
wuyishan	乌弋山	0
wuyishan	武夷山	21962
wuyishanmai	武夷山脉	10017
wuyishanshi	武夷山市	16083
wuyishi	无意识	21329
wuyisi	吴懿四	0
wuyitouzhi	恶意透支	4589
wuyiwei	误以为	17626
wuyiweibao	无以为报	0
wuyiweiji	无以为继	12074
wuyiweisheng	无以为生	0
wuyiwu	无一物	9178
wuyiwukao	无依无靠	18750
wuyiwukao	无倚无靠	0
wuyiwuxiaoerweizhi	勿以恶小而为之	8129
wuyiwuyi	无益无异	0
wuyixia	吴亦侠	0
wuyixian	武义县	8129
wuyixian	武邑县	4589
wuyixiang	乌衣巷	5791
wuyixigui	物以稀贵	0
wuyixingmian	无一幸免	9619
wuyixiweigui	物以稀为贵	9178
wuyiyan	五一眼	0
wuyiyanzhuang	无以言状	5791
wuyiyi	无异议	11582
wuyiyin	吴懿引	0
wuyiyitian	五一一天	0
wuyiyu	无异于	18934
wuyizhi	无义之	2895
wuyizhida	无以置答	0
wuyizhifu	无衣之赋	0
wuyizhiqianli	无以至千里	8129
wuyizhiyou	乌衣之游	0
wuyizhizhong	无意之中	9178
wuyizidi	乌衣子弟	0
wuyong	吴用	6723
wuyong	无庸	16342
wuyong	无用	25445
wuyong	毋庸	19711
wuyong	舞俑	7485
wuyong	误用	16740
wuyongfen	吴用分	0
wuyonggang	吴永刚	9178
wuyonggong	无用功	19361
wuyonghuan	吴用唤	0
wuyonghuiyan	无庸讳言	0
wuyonghuiyan	毋庸讳言	11312
wuyongjian	吴用见	0
wuyongjian	吴用谏	0
wuyonglin	吴永磷	0
wuyonglun	无用论	8129
wuyongquan	吴用劝	0
wuyongshou	吴用授	0
wuyongting	吴用听	0
wuyongwei	伍咏薇	0
wuyongwuzhi	无用武之	8129
wuyongwuzhidi	无用武之地	12912
wuyongxian	吴用见	0
wuyongxiao	吴用笑	0
wuyongxinxi	无用信息	0
wuyongyan	吴用堰	0
wuyongyunzheng	雾涌云蒸	0
wuyongzhen	吴永真	0
wuyongzheng	吴用正	0
wuyongzhi	吴用知	0
wuyongzhibian	无庸置辩	0
wuyongzhiyan	毋庸置言	0
wuyongzhiyi	勿庸置疑	6723
wuyongzhiyi	无庸置疑	5791
wuyongzhiyi	毋庸置疑	24446
wuyongzhuishu	无庸赘述	0
wuyongzhuishu	毋庸赘述	0
wuyongzhuiyan	勿庸赘言	0
wuyou	乌有	15513
wuyou	戊酉	0
wuyou	无忧	19748
wuyou	污油	0
wuyoubuzhu	无幽不烛	0
wuyoujian	吴又见	0
wuyoulunbi	无有伦比	0
wuyouru	吴友如	2895
wuyoushanbao	恶有善报	0
wuyousuo	物有所	12300
wuyousuozhi	物有所值	10380
wuyouwang	无忧网	0
wuyouwulv	无忧无虑	22512
wuyouwuyuan	无尤无怨	0
wuyouxian	吴又见	0
wuyouxiansheng	乌有先生	4589
wuyouxun	吴有训	11024
wuyouyan	无油烟	0
wuyouyi	吴有一	0
wuyouyou	乌油油	0
wuyu	乌鱼	10017
wuyu	五欲	5791
wuyu	屋宇	16505
wuyu	屋隅	0
wuyu	巫妪	0
wuyu	无余	15304
wuyu	无虞	12514
wuyu	无语	14606
wuyu	无雨	11312
wuyu	浯屿	0
wuyu	物欲	16171
wuyu	物语	17373
wuyu	舞雩	10017
wuyuan	五元	18607
wuyuan	五原	12718
wuyuan	五员	6723
wuyuan	五圆	0
wuyuan	五院	14731
wuyuan	伍元	11024
wuyuan	婺源	14969
wuyuan	无怨	17438
wuyuan	无援	15195
wuyuan	无缘	22153
wuyuan	武垣	8129
wuyuanbing	吴元炳	0
wuyuanbujie	无远不届	0
wuyuandanyuan	无源单元	0
wuyuande	吴元德	0
wuyuanfujie	无远弗届	11312
wuyuanheng	武元恒	0
wuyuanheng	武元衡	2895
wuyuanhua	吴元华	0
wuyuanji	吴元济	8129
wuyuanjia	武元甲	10017
wuyuanjianmian	无缘见面	0
wuyuannian	吴元年	7485
wuyuanshan	伍员山	4589
wuyuanwangluo	无源网络	0
wuyuanwuchou	无冤无仇	0
wuyuanwude	无怨无德	0
wuyuanwugu	无缘无故	26051
wuyuanwuhui	无怨无悔	19195
wuyuanxian	五原县	2895
wuyuanxian	婺源县	4589
wuyuanxianmian	无缘见面	0
wuyuanying	武元英	7485
wuyuanyou	无怨尤	0
wuyuanyuanjian	无源元件	0
wuyuanzai	吴元载	0
wuyuanze	无原则	11024
wuyuanzhishui	无源之水	9619
wuyubilun	无与比伦	0
wuyuchu	吴与楚	0
wuyudan	乌鱼蛋	0
wuyudou	武愈斗	0
wuyue	五岳	16962
wuyue	五月	30832
wuyue	吴越	20136
wuyue	无月	8129
wuyue	无约	9178
wuyue	误约	0
wuyuechang	吴越常	0
wuyuefeishuang	五月飞霜	0
