# words.tsv — Phase 2 ingest from CC-CEDICT + HSK 2.0
# Schema: code\tword\treading_path\ttier\tsource
# reading_path: [char|reading][char|reading]... showing
#   exactly which reading of each char is used.
# tier: 1-3 HSK / 4-6 cedict by word length.
biji	哔叽	[哔|bì][叽|jī]	4	cedict
biji	比及	[比|bǐ][及|jí]	4	cedict
biji	笔记	[笔|bǐ][记|jì]	4	cedict
biji	笔迹	[笔|bǐ][迹|jì]	4	cedict
biji	避忌	[避|bì][忌|jì]	4	cedict
biji	闭集	[闭|bì][集|jí]	4	cedict
bijia	壁架	[壁|bì][架|jià]	4	cedict
bijia	比价	[比|bǐ][价|jià]	4	cedict
bijia	笔架	[笔|bǐ][架|jià]	4	cedict
bijian	比肩	[比|bǐ][肩|jiān]	4	cedict
bijian	笔尖	[笔|bǐ][尖|jiān]	4	cedict
bijian	逼奸	[逼|bī][奸|jiān]	4	cedict
bijian	逼尖	[逼|bī][尖|jiān]	4	cedict
bijian	鄙见	[鄙|bǐ][见|jiàn]	4	cedict
bijian	鄙贱	[鄙|bǐ][贱|jiàn]	4	cedict
bijian	鼻尖	[鼻|bí][尖|jiān]	4	cedict
bijiang	必将	[必|bì][将|jiāng]	4	cedict
bijiang	逼将	[逼|bī][将|jiāng]	4	cedict
bijin	逼近	[逼|bī][近|jìn]	4	cedict
bijing	必经	[必|bì][经|jīng]	4	cedict
bijing	闭经	[闭|bì][经|jīng]	4	cedict
biju	鼻疽	[鼻|bí][疽|jū]	4	cedict
bikai	避开	[避|bì][开|kāi]	4	cedict
bikan	壁龛	[壁|bì][龛|kān]	4	cedict
bikang	秕糠	[秕|bǐ][糠|kāng]	4	cedict
bikong	碧空	[碧|bì][空|kōng]	4	cedict
bikong	鼻孔	[鼻|bí][孔|kǒng]	4	cedict
bilai	比来	[比|bǐ][来|lái]	4	cedict
bilan	比烂	[比|bǐ][烂|làn]	4	cedict
bilan	碧蓝	[碧|bì][蓝|lán]	4	cedict
bilei	壁垒	[壁|bì][垒|lěi]	4	cedict
bilei	避雷	[避|bì][雷|léi]	4	cedict
bili	俾利	[俾|bǐ][利|lì]	4	cedict
bili	壁立	[壁|bì][立|lì]	4	cedict
bili	笔力	[笔|bǐ][力|lì]	4	cedict
bili	臂力	[臂|bì][力|lì]	4	cedict
bili	觱栗	[觱|bì][栗|lì]	4	cedict
bili	觱篥	[觱|bì][篥|lì]	4	cedict
bili	鄙俚	[鄙|bǐ][俚|lǐ]	4	cedict
biliang	比量	[比|bǐ][量|liàng]	4	cedict
biliang	鼻梁	[鼻|bí][梁|liáng]	4	cedict
bilie	鄙劣	[鄙|bǐ][劣|liè]	4	cedict
bilin	比邻	[比|bǐ][邻|lín]	4	cedict
bilin	贲临	[贲|bì][临|lín]	4	cedict
bilin	鄙吝	[鄙|bǐ][吝|lìn]	4	cedict
bilou	鄙陋	[鄙|bǐ][陋|lòu]	4	cedict
bilu	壁炉	[壁|bì][炉|lú]	4	cedict
bilu	笔录	[笔|bǐ][录|lù]	4	cedict
biluo	吡咯	[吡|bǐ][咯|luò]	4	cedict
bilv	比率	[比|bǐ][率|lǜ]	4	cedict
bilv	碧绿	[碧|bì][绿|lǜ]	4	cedict
bima	蓖麻	[蓖|bì][麻|má]	4	cedict
bimai	闭麦	[闭|bì][麦|mài]	4	cedict
bimao	笔帽	[笔|bǐ][帽|mào]	4	cedict
bimao	鼻毛	[鼻|bí][毛|máo]	4	cedict
bimen	闭门	[闭|bì][门|mén]	4	cedict
biming	毕命	[毕|bì][命|mìng]	4	cedict
biming	毙命	[毙|bì][命|mìng]	4	cedict
biming	笔名	[笔|bǐ][名|míng]	4	cedict
bimo	毕摩	[毕|bì][摩|mó]	4	cedict
bimo	笔墨	[笔|bǐ][墨|mò]	4	cedict
bimu	闭幕	[闭|bì][幕|mù]	4	cedict
binan	吡喃	[吡|bǐ][喃|nán]	4	cedict
binan	避难	[避|bì][难|nán]	4	cedict
binbin	彬彬	[彬|bīn][彬|bīn]	4	cedict
binche	殡车	[殡|bìn][车|chē]	4	cedict
binchi	摈斥	[摈|bìn][斥|chì]	4	cedict
binchu	摈除	[摈|bìn][除|chú]	4	cedict
binci	宾词	[宾|bīn][词|cí]	4	cedict
binfa	鬓发	[鬓|bìn][发|fā]	4	cedict
binfen	缤纷	[缤|bīn][纷|fēn]	4	cedict
bingan	病案	[病|bìng][案|àn]	4	cedict
bingba	冰坝	[冰|bīng][坝|bà]	4	cedict
bingbang	冰棒	[冰|bīng][棒|bàng]	4	cedict
bingbao	禀报	[禀|bǐng][报|bào]	4	cedict
bingbi	秉笔	[秉|bǐng][笔|bǐ]	4	cedict
bingbian	兵变	[兵|bīng][变|biàn]	4	cedict
bingbian	病变	[病|bìng][变|biàn]	4	cedict
bingbu	并不	[并|bìng][不|bù]	4	cedict
bingcai	冰菜	[冰|bīng][菜|cài]	4	cedict
bingcan	病残	[病|bìng][残|cán]	4	cedict
bingcha	冰碴	[冰|bīng][碴|chá]	4	cedict
bingchai	兵差	[兵|bīng][差|chāi]	4	cedict
bingchang	冰场	[冰|bīng][场|chǎng]	4	cedict
bingchen	丙辰	[丙|bǐng][辰|chén]	4	cedict
bingchen	柄臣	[柄|bǐng][臣|chén]	4	cedict
bingcheng	并称	[并|bìng][称|chēng]	4	cedict
bingcheng	病程	[病|bìng][程|chéng]	4	cedict
bingcheng	秉承	[秉|bǐng][承|chéng]	4	cedict
bingcheng	饼铛	[饼|bǐng][铛|chēng]	4	cedict
bingchi	秉持	[秉|bǐng][持|chí]	4	cedict
bingchong	病虫	[病|bìng][虫|chóng]	4	cedict
bingchu	屏除	[屏|bǐng][除|chú]	4	cedict
bingchu	并处	[并|bìng][处|chù]	4	cedict
bingchu	摒除	[摒|bǐng][除|chú]	4	cedict
bingchuan	兵船	[兵|bīng][船|chuán]	4	cedict
bingchuan	冰川	[冰|bīng][川|chuān]	4	cedict
bingchuan	冰船	[冰|bīng][船|chuán]	4	cedict
bingchuang	病床	[病|bìng][床|chuáng]	4	cedict
bingchun	丙醇	[丙|bǐng][醇|chún]	4	cedict
bingcuan	冰镩	[冰|bīng][镩|cuān]	4	cedict
bingdai	冰袋	[冰|bīng][袋|dài]	4	cedict
bingdan	冰蛋	[冰|bīng][蛋|dàn]	4	cedict
bingdang	摒挡	[摒|bǐng][挡|dǎng]	4	cedict
bingdao	冰刀	[冰|bīng][刀|dāo]	4	cedict
bingdao	病倒	[病|bìng][倒|dào]	4	cedict
bingdeng	丙等	[丙|bǐng][等|děng]	4	cedict
bingdeng	冰灯	[冰|bīng][灯|dēng]	4	cedict
bingdian	冰店	[冰|bīng][店|diàn]	4	cedict
bingdian	冰点	[冰|bīng][点|diǎn]	4	cedict
bingdiao	冰钓	[冰|bīng][钓|diào]	4	cedict
bingdiao	冰雕	[冰|bīng][雕|diāo]	4	cedict
bingdong	冰冻	[冰|bīng][冻|dòng]	4	cedict
bingdong	冰洞	[冰|bīng][洞|dòng]	4	cedict
bingdou	冰斗	[冰|bīng][斗|dòu]	4	cedict
bingdu	冰毒	[冰|bīng][毒|dú]	4	cedict
bingdu	病笃	[病|bìng][笃|dǔ]	4	cedict
bingdui	兵队	[兵|bīng][队|duì]	4	cedict
binge	宾格	[宾|bīn][格|gé]	4	cedict
binger	饼饵	[饼|bǐng][饵|ěr]	4	cedict
bingfa	兵法	[兵|bīng][法|fǎ]	4	cedict
bingfa	并发	[并|bìng][发|fā]	4	cedict
bingfa	并发	[并|bìng][发|fā]	4	cedict
bingfang	病房	[病|bìng][房|fáng]	4	cedict
bingfei	饼肥	[饼|bǐng][肥|féi]	4	cedict
bingfeng	冰封	[冰|bīng][封|fēng]	4	cedict
bingfu	病夫	[病|bìng][夫|fū]	4	cedict
bingfu	禀复	[禀|bǐng][复|fù]	4	cedict
bingfu	禀赋	[禀|bǐng][赋|fù]	4	cedict
binggai	冰盖	[冰|bīng][盖|gài]	4	cedict
binggao	冰糕	[冰|bīng][糕|gāo]	4	cedict
binggao	冰镐	[冰|bīng][镐|gǎo]	4	cedict
binggao	禀告	[禀|bǐng][告|gào]	4	cedict
bingge	兵戈	[兵|bīng][戈|gē]	4	cedict
binggen	病根	[病|bìng][根|gēn]	4	cedict
binggong	秉公	[秉|bǐng][公|gōng]	4	cedict
binggou	冰沟	[冰|bīng][沟|gōu]	4	cedict
binggou	并购	[并|bìng][购|gòu]	4	cedict
binggu	病故	[病|bìng][故|gù]	4	cedict
bingguan	冰棺	[冰|bīng][棺|guān]	4	cedict
binggui	冰柜	[冰|bīng][柜|guì]	4	cedict
binggun	冰棍	[冰|bīng][棍|gùn]	4	cedict
bingguo	柄国	[柄|bǐng][国|guó]	4	cedict
binghai	病害	[病|bìng][害|hài]	4	cedict
binghao	病号	[病|bìng][号|hào]	4	cedict
binghe	冰壑	[冰|bīng][壑|hè]	4	cedict
binghe	冰河	[冰|bīng][河|hé]	4	cedict
binghu	冰壶	[冰|bīng][壶|hú]	4	cedict
binghu	冰湖	[冰|bīng][湖|hú]	4	cedict
binghua	冰花	[冰|bīng][花|huā]	4	cedict
binghuan	炳焕	[炳|bǐng][焕|huàn]	4	cedict
binghuan	病患	[病|bìng][患|huàn]	4	cedict
binghuo	冰火	[冰|bīng][火|huǒ]	4	cedict
bingji	丙基	[丙|bǐng][基|jī]	4	cedict
bingji	并激	[并|bìng][激|jī]	4	cedict
bingji	并集	[并|bìng][集|jí]	4	cedict
bingji	病机	[病|bìng][机|jī]	4	cedict
bingjia	兵家	[兵|bīng][家|jiā]	4	cedict
bingjia	病假	[病|bìng][假|jiǎ]	4	cedict
bingjia	病家	[病|bìng][家|jiā]	4	cedict
bingjian	兵舰	[兵|bīng][舰|jiàn]	4	cedict
bingjian	并肩	[并|bìng][肩|jiān]	4	cedict
bingjiao	冰窖	[冰|bīng][窖|jiào]	4	cedict
bingjin	并进	[并|bìng][进|jìn]	4	cedict
bingjing	冰晶	[冰|bīng][晶|jīng]	4	cedict
bingju	并举	[并|bìng][举|jǔ]	4	cedict
bingju	病句	[病|bìng][句|jù]	4	cedict
bingjun	病菌	[病|bìng][菌|jūn]	4	cedict
bingkou	并口	[并|bìng][口|kǒu]	4	cedict
bingku	病苦	[病|bìng][苦|kǔ]	4	cedict
bingkuai	冰块	[冰|bīng][块|kuài]	4	cedict
bingkuang	病况	[病|bìng][况|kuàng]	4	cedict
binglang	槟榔	[槟|bīng][榔|láng]	4	cedict
bingleng	冰冷	[冰|bīng][冷|lěng]	4	cedict
bingli	兵力	[兵|bīng][力|lì]	4	cedict
bingli	并立	[并|bìng][立|lì]	4	cedict
bingli	病例	[病|bìng][例|lì]	4	cedict
bingli	病历	[病|bìng][历|lì]	4	cedict
bingli	病理	[病|bìng][理|lǐ]	4	cedict
binglian	并联	[并|bìng][联|lián]	4	cedict
bingliang	冰凉	[冰|bīng][凉|liáng]	4	cedict
bingling	冰凌	[冰|bīng][凌|líng]	4	cedict
bingliu	冰溜	[冰|bīng][溜|liū]	4	cedict
binglong	并拢	[并|bìng][拢|lǒng]	4	cedict
bingluan	兵乱	[兵|bīng][乱|luàn]	4	cedict
binglun	丙纶	[丙|bǐng][纶|lún]	4	cedict
binglun	冰轮	[冰|bīng][轮|lún]	4	cedict
bingma	兵马	[兵|bīng][马|mǎ]	4	cedict
bingmai	病脉	[病|bìng][脉|mài]	4	cedict
bingmao	冰帽	[冰|bīng][帽|mào]	4	cedict
bingmei	病媒	[病|bìng][媒|méi]	4	cedict
bingmi	丙醚	[丙|bǐng][醚|mí]	4	cedict
bingmo	病魔	[病|bìng][魔|mó]	4	cedict
bingpai	冰排	[冰|bīng][排|pái]	4	cedict
bingpai	并排	[并|bìng][排|pái]	4	cedict
bingpi	兵痞	[兵|bīng][痞|pǐ]	4	cedict
bingpian	冰片	[冰|bīng][片|piàn]	4	cedict
bingpin	冰品	[冰|bīng][品|pǐn]	4	cedict
bingqi	兵器	[兵|bīng][器|qì]	4	cedict
bingqi	冰期	[冰|bīng][期|qī]	4	cedict
bingqi	冰碛	[冰|bīng][碛|qì]	4	cedict
bingqi	屏气	[屏|bǐng][气|qì]	4	cedict
bingqi	摒弃	[摒|bǐng][弃|qì]	4	cedict
bingqiao	冰桥	[冰|bīng][桥|qiáo]	4	cedict
bingqiao	冰橇	[冰|bīng][橇|qiāo]	4	cedict
bingqing	病情	[病|bìng][情|qíng]	4	cedict
bingqiu	冰球	[冰|bīng][球|qiú]	4	cedict
bingquan	丙醛	[丙|bǐng][醛|quán]	4	cedict
bingquan	兵权	[兵|bīng][权|quán]	4	cedict
bingquan	柄权	[柄|bǐng][权|quán]	4	cedict
bingran	炳然	[炳|bǐng][然|rán]	4	cedict
bingren	兵刃	[兵|bīng][刃|rèn]	4	cedict
bingren	病人	[病|bìng][人|rén]	4	cedict
bingrong	兵戎	[兵|bīng][戎|róng]	4	cedict
bingrong	病容	[病|bìng][容|róng]	4	cedict
bingru	并入	[并|bìng][入|rù]	4	cedict
bingru	并入	[并|bìng][入|rù]	4	cedict
bingruo	病弱	[病|bìng][弱|ruò]	4	cedict
bingsai	冰塞	[冰|bīng][塞|sāi]	4	cedict
bingsha	冰沙	[冰|bīng][沙|shā]	4	cedict
bingsha	并纱	[并|bìng][纱|shā]	4	cedict
bingshan	冰山	[冰|bīng][山|shān]	4	cedict
bingshen	丙申	[丙|bǐng][申|shēn]	4	cedict
bingshi	兵士	[兵|bīng][士|shì]	4	cedict
bingshi	冰蚀	[冰|bīng][蚀|shí]	4	cedict
bingshi	冰释	[冰|bīng][释|shì]	4	cedict
bingshi	病势	[病|bìng][势|shì]	4	cedict
bingshi	病史	[病|bìng][史|shǐ]	4	cedict
bingshi	病室	[病|bìng][室|shì]	4	cedict
bingshi	病逝	[病|bìng][逝|shì]	4	cedict
bingshu	兵书	[兵|bīng][书|shū]	4	cedict
bingshuang	冰霜	[冰|bīng][霜|shuāng]	4	cedict
bingshui	冰水	[冰|bīng][水|shuǐ]	4	cedict
bingsi	病死	[病|bìng][死|sǐ]	4	cedict
bingta	冰塔	[冰|bīng][塔|tǎ]	4	cedict
bingta	病榻	[病|bìng][榻|tà]	4	cedict
bingtai	病态	[病|bìng][态|tài]	4	cedict
bingtang	丙糖	[丙|bǐng][糖|táng]	4	cedict
bingtang	冰糖	[冰|bīng][糖|táng]	4	cedict
bingtiao	并条	[并|bìng][条|tiáo]	4	cedict
bingtong	丙酮	[丙|bǐng][酮|tóng]	4	cedict
bingtong	冰桶	[冰|bīng][桶|tǒng]	4	cedict
bingtong	病痛	[病|bìng][痛|tòng]	4	cedict
bingtu	饼图	[饼|bǐng][图|tú]	4	cedict
bingtuan	兵团	[兵|bīng][团|tuán]	4	cedict
bingtui	兵推	[兵|bīng][推|tuī]	4	cedict
bingtui	屏退	[屏|bǐng][退|tuì]	4	cedict
bingtun	并吞	[并|bìng][吞|tūn]	4	cedict
bingu	髌骨	[髌|bìn][骨|gǔ]	4	cedict
binguo	宾果	[宾|bīn][果|guǒ]	4	cedict
bingwan	丙烷	[丙|bǐng][烷|wán]	4	cedict
bingwei	并未	[并|bìng][未|wèi]	4	cedict
bingwei	炳蔚	[炳|bǐng][蔚|wèi]	4	cedict
bingwei	病危	[病|bìng][危|wēi]	4	cedict
bingwen	炳文	[炳|bǐng][文|wén]	4	cedict
bingwu	丙午	[丙|bǐng][午|wǔ]	4	cedict
bingwu	冰屋	[冰|bīng][屋|wū]	4	cedict
bingwu	饼屋	[饼|bǐng][屋|wū]	4	cedict
bingxi	丙烯	[丙|bǐng][烯|xī]	4	cedict
bingxi	冰隙	[冰|bīng][隙|xì]	4	cedict
bingxi	屏息	[屏|bǐng][息|xī]	4	cedict
bingxiang	兵饷	[兵|bīng][饷|xiǎng]	4	cedict
bingxiang	病象	[病|bìng][象|xiàng]	4	cedict
bingxie	冰鞋	[冰|bīng][鞋|xié]	4	cedict
bingxie	病邪	[病|bìng][邪|xié]	4	cedict
bingxing	丙型	[丙|bǐng][型|xíng]	4	cedict
bingxing	并行	[并|bìng][行|xíng]	4	cedict
bingxing	禀性	[禀|bǐng][性|xìng]	4	cedict
bingxing	秉性	[秉|bǐng][性|xìng]	4	cedict
bingxiu	病休	[病|bìng][休|xiū]	4	cedict
bingxu	丙戌	[丙|bǐng][戌|xū]	4	cedict
bingxue	冰雪	[冰|bīng][雪|xuě]	4	cedict
bingyao	炳耀	[炳|bǐng][耀|yào]	4	cedict
bingyi	兵役	[兵|bīng][役|yì]	4	cedict
bingyi	兵蚁	[兵|bīng][蚁|yǐ]	4	cedict
bingyin	丙寅	[丙|bǐng][寅|yín]	4	cedict
bingyin	冰饮	[冰|bīng][饮|yǐn]	4	cedict
bingyin	病因	[病|bìng][因|yīn]	4	cedict
bingying	兵营	[兵|bīng][营|yíng]	4	cedict
bingying	冰硬	[冰|bīng][硬|yìng]	4	cedict
bingying	屏营	[屏|bǐng][营|yíng]	4	cedict
bingyou	病友	[病|bìng][友|yǒu]	4	cedict
bingyu	病愈	[病|bìng][愈|yù]	4	cedict
bingyuan	兵员	[兵|bīng][员|yuán]	4	cedict
bingyuan	兵源	[兵|bīng][源|yuán]	4	cedict
bingyuan	冰原	[冰|bīng][原|yuán]	4	cedict
bingyuan	病原	[病|bìng][原|yuán]	4	cedict
bingyuan	病员	[病|bìng][员|yuán]	4	cedict
bingyuan	病源	[病|bìng][源|yuán]	4	cedict
bingyuan	病院	[病|bìng][院|yuàn]	4	cedict
bingzao	病灶	[病|bìng][灶|zào]	4	cedict
bingzhan	兵站	[兵|bīng][站|zhàn]	4	cedict
bingzhe	病者	[病|bìng][者|zhě]	4	cedict
bingzhen	冰镇	[冰|bīng][镇|zhèn]	4	cedict
bingzhen	并臻	[并|bìng][臻|zhēn]	4	cedict
bingzheng	柄政	[柄|bǐng][政|zhèng]	4	cedict
bingzheng	病征	[病|bìng][征|zhēng]	4	cedict
bingzheng	病症	[病|bìng][症|zhèng]	4	cedict
bingzhi	兵制	[兵|bīng][制|zhì]	4	cedict
bingzhong	兵种	[兵|bīng][种|zhǒng]	4	cedict
bingzhong	并重	[并|bìng][重|zhòng]	4	cedict
bingzhong	病重	[病|bìng][重|zhòng]	4	cedict
bingzhu	冰柱	[冰|bīng][柱|zhù]	4	cedict
bingzhu	炳烛	[炳|bǐng][烛|zhú]	4	cedict
bingzhu	炳著	[炳|bǐng][著|zhù]	4	cedict
bingzhu	病株	[病|bìng][株|zhū]	4	cedict
bingzhua	冰爪	[冰|bīng][爪|zhuǎ]	4	cedict
bingzhuan	冰砖	[冰|bīng][砖|zhuān]	4	cedict
bingzhuang	病状	[病|bìng][状|zhuàng]	4	cedict
bingzhui	冰锥	[冰|bīng][锥|zhuī]	4	cedict
bingzi	丙子	[丙|bǐng][子|zi]	4	cedict
bingzi	饼子	[饼|bǐng][子|zi]	4	cedict
bingzu	兵卒	[兵|bīng][卒|zú]	4	cedict
bingzuan	冰钻	[冰|bīng][钻|zuān]	4	cedict
bingzuo	并坐	[并|bìng][坐|zuò]	4	cedict
binhai	滨海	[滨|bīn][海|hǎi]	4	cedict
binhai	濒海	[濒|bīn][海|hǎi]	4	cedict
binhe	濒河	[濒|bīn][河|hé]	4	cedict
bini	俾倪	[俾|bǐ][倪|ní]	4	cedict
bini	比拟	[比|bǐ][拟|nǐ]	4	cedict
binian	比年	[比|bǐ][年|nián]	4	cedict
binjiang	滨江	[滨|bīn][江|jiāng]	4	cedict
binjiao	鬓角	[鬓|bìn][角|jiǎo]	4	cedict
binjin	濒近	[濒|bīn][近|jìn]	4	cedict
binke	宾客	[宾|bīn][客|kè]	4	cedict
binlian	殡殓	[殡|bìn][殓|liàn]	4	cedict
binmao	鬓毛	[鬓|bìn][毛|máo]	4	cedict
binmie	濒灭	[濒|bīn][灭|miè]	4	cedict
binpeng	宾朋	[宾|bīn][朋|péng]	4	cedict
binqi	摈弃	[摈|bìn][弃|qì]	4	cedict
binsi	濒死	[濒|bīn][死|sǐ]	4	cedict
bintian	宾天	[宾|bīn][天|tiān]	4	cedict
binv	婢女	[婢|bì][女|nǚ]	4	cedict
binwei	彬蔚	[彬|bīn][蔚|wèi]	4	cedict
binwei	濒危	[濒|bīn][危|wēi]	4	cedict
binxiang	傧相	[傧|bīn][相|xiāng]	4	cedict
binxing	膑刑	[膑|bìn][刑|xíng]	4	cedict
binyi	殡仪	[殡|bìn][仪|yí]	4	cedict
binyu	宾语	[宾|bīn][语|yǔ]	4	cedict
binyu	濒于	[濒|bīn][于|yú]	4	cedict
binzang	殡葬	[殡|bìn][葬|zàng]	4	cedict
binzhi	宾治	[宾|bīn][治|zhì]	4	cedict
binzhu	宾主	[宾|bīn][主|zhǔ]	4	cedict
binzi	槟子	[槟|bīn][子|zi]	4	cedict
bipin	比拼	[比|bǐ][拼|pīn]	4	cedict
biqi	比起	[比|bǐ][起|qǐ]	4	cedict
biqi	荸荠	[荸|bí][荠|qí]	4	cedict
biqi	鄙弃	[鄙|bǐ][弃|qì]	4	cedict
biqi	闭起	[闭|bì][起|qǐ]	4	cedict
biqiang	鼻腔	[鼻|bí][腔|qiāng]	4	cedict
biqin	吡嗪	[吡|bǐ][嗪|qín]	4	cedict
biqiu	壁球	[壁|bì][球|qiú]	4	cedict
biqiu	比丘	[比|bǐ][丘|qiū]	4	cedict
birang	避让	[避|bì][让|ràng]	4	cedict
bire	比热	[比|bǐ][热|rè]	4	cedict
biren	逼人	[逼|bī][人|rén]	4	cedict
biren	鄙人	[鄙|bǐ][人|rén]	4	cedict
birong	比容	[比|bǐ][容|róng]	4	cedict
bisa	比萨	[比|bǐ][萨|sà]	4	cedict
bisai	壁塞	[壁|bì][塞|sāi]	4	cedict
bise	鼻塞	[鼻|bí][塞|sè]	4	cedict
bisha	臂纱	[臂|bì][纱|shā]	4	cedict
bishang	闭上	[闭|bì][上|shàng]	4	cedict
bishe	毕设	[毕|bì][设|shè]	4	cedict
bisheng	必胜	[必|bì][胜|shèng]	4	cedict
bisheng	毕生	[毕|bì][生|shēng]	4	cedict
bishi	俾使	[俾|bǐ][使|shǐ]	4	cedict
bishi	壁虱	[壁|bì][虱|shī]	4	cedict
bishi	彼时	[彼|bǐ][时|shí]	4	cedict
bishi	比湿	[比|bǐ][湿|shī]	4	cedict
bishi	比试	[比|bǐ][试|shì]	4	cedict
bishi	笔试	[笔|bǐ][试|shì]	4	cedict
bishi	逼视	[逼|bī][视|shì]	4	cedict
bishi	避世	[避|bì][世|shì]	4	cedict
bishi	鄙视	[鄙|bǐ][视|shì]	4	cedict
bishi	鼻屎	[鼻|bí][屎|shǐ]	4	cedict
bishou	匕首	[匕|bǐ][首|shǒu]	4	cedict
bishu	比数	[比|bǐ][数|shù]	4	cedict
bishu	避暑	[避|bì][暑|shǔ]	4	cedict
bishu	避署	[避|bì][署|shǔ]	4	cedict
bishua	笔刷	[笔|bǐ][刷|shuā]	4	cedict
bishui	避税	[避|bì][税|shuì]	4	cedict
bishui	鼻水	[鼻|bí][水|shuǐ]	4	cedict
bishun	笔顺	[笔|bǐ][顺|shùn]	4	cedict
bisi	逼死	[逼|bī][死|sǐ]	4	cedict
bisi	鼻饲	[鼻|bí][饲|sì]	4	cedict
bisu	鄙俗	[鄙|bǐ][俗|sú]	4	cedict
bisuan	笔算	[笔|bǐ][算|suàn]	4	cedict
bisuan	鼻酸	[鼻|bí][酸|suān]	4	cedict
bisuo	比索	[比|bǐ][索|suǒ]	4	cedict
bisuo	闭锁	[闭|bì][锁|suǒ]	4	cedict
bitan	壁毯	[壁|bì][毯|tǎn]	4	cedict
bitan	碧潭	[碧|bì][潭|tán]	4	cedict
bitan	笔谈	[笔|bǐ][谈|tán]	4	cedict
bitao	笔套	[笔|bǐ][套|tào]	4	cedict
bite	比特	[比|bǐ][特|tè]	4	cedict
biti	笔替	[笔|bǐ][替|tì]	4	cedict
biting	笔挺	[笔|bǐ][挺|tǐng]	4	cedict
bitong	笔筒	[笔|bǐ][筒|tǒng]	4	cedict
bitou	笔头	[笔|bǐ][头|tóu]	4	cedict
bitou	篦头	[篦|bì][头|tóu]	4	cedict
bitou	鼻头	[鼻|bí][头|tóu]	4	cedict
bituo	鼻托	[鼻|bí][托|tuō]	4	cedict
biwa	碧瓦	[碧|bì][瓦|wǎ]	4	cedict
biwan	臂弯	[臂|bì][弯|wān]	4	cedict
biwei	比为	[比|bǐ][为|wèi]	4	cedict
biwen	逼问	[逼|bī][问|wèn]	4	cedict
biwu	比武	[比|bǐ][武|wǔ]	4	cedict
biwu	笔误	[笔|bǐ][误|wù]	4	cedict
bixi	敝屣	[敝|bì][屣|xǐ]	4	cedict
bixi	碧玺	[碧|bì][玺|xǐ]	4	cedict
bixi	赑屃	[赑|bì][屃|xì]	4	cedict
bixi	鼻息	[鼻|bí][息|xī]	4	cedict
bixia	笔下	[笔|bǐ][下|xià]	4	cedict
bixia	陛下	[陛|bì][下|xià]	4	cedict
bixian	笔仙	[笔|bǐ][仙|xiān]	4	cedict
bixian	避嫌	[避|bì][嫌|xián]	4	cedict
bixian	避险	[避|bì][险|xiǎn]	4	cedict
bixiang	壁厢	[壁|bì][厢|xiāng]	4	cedict
bixiao	毕肖	[毕|bì][肖|xiào]	4	cedict
bixiao	逼肖	[逼|bī][肖|xiào]	4	cedict
bixiao	鼻箫	[鼻|bí][箫|xiāo]	4	cedict
bixie	璧谢	[璧|bì][谢|xiè]	4	cedict
bixie	辟邪	[辟|bì][邪|xié]	4	cedict
bixie	避邪	[避|bì][邪|xié]	4	cedict
bixie	鄙亵	[鄙|bǐ][亵|xiè]	4	cedict
bixin	比心	[比|bǐ][心|xīn]	4	cedict
bixin	笔芯	[笔|bǐ][芯|xīn]	4	cedict
bixiu	必修	[必|bì][修|xiū]	4	cedict
bixue	碧血	[碧|bì][血|xuè]	4	cedict
biyan	碧眼	[碧|bì][眼|yǎn]	4	cedict
biyan	笔砚	[笔|bǐ][砚|yàn]	4	cedict
biyan	鼻咽	[鼻|bí][咽|yàn]	4	cedict
biyan	鼻炎	[鼻|bí][炎|yán]	4	cedict
biyan	鼻烟	[鼻|bí][烟|yān]	4	cedict
biye	比耶	[比|bǐ][耶|yé]	4	cedict
biyi	比翼	[比|bǐ][翼|yì]	4	cedict
biyi	笔译	[笔|bǐ][译|yì]	4	cedict
biyi	裨益	[裨|bì][益|yì]	4	cedict
biyi	避役	[避|bì][役|yì]	4	cedict
biyi	鄙夷	[鄙|bǐ][夷|yí]	4	cedict
biyi	鼻翼	[鼻|bí][翼|yì]	4	cedict
biyin	庇荫	[庇|bì][荫|yīn]	4	cedict
biyin	鼻音	[鼻|bí][音|yīn]	4	cedict
biyou	庇佑	[庇|bì][佑|yòu]	4	cedict
biyou	庇祐	[庇|bì][祐|yòu]	4	cedict
biyou	笔友	[笔|bǐ][友|yǒu]	4	cedict
biyu	璧玉	[璧|bì][玉|yù]	4	cedict
biyu	避雨	[避|bì][雨|yǔ]	4	cedict
biyu	闭域	[闭|bì][域|yù]	4	cedict
biyuan	闭源	[闭|bì][源|yuán]	4	cedict
biyuan	鼻渊	[鼻|bí][渊|yuān]	4	cedict
biyun	避孕	[避|bì][孕|yùn]	4	cedict
bizan	比赞	[比|bǐ][赞|zàn]	4	cedict
bize	逼仄	[逼|bī][仄|zè]	4	cedict
bizhai	逼债	[逼|bī][债|zhài]	4	cedict
bizhan	笔战	[笔|bǐ][战|zhàn]	4	cedict
bizhan	臂展	[臂|bì][展|zhǎn]	4	cedict
bizhang	臂章	[臂|bì][章|zhāng]	4	cedict
bizhang	避障	[避|bì][障|zhàng]	4	cedict
bizhao	比照	[比|bǐ][照|zhào]	4	cedict
bizhe	笔者	[笔|bǐ][者|zhě]	4	cedict
bizhe	闭着	[闭|bì][着|zhe]	4	cedict
