# modern_freq.tsv — tiebreaker score for v2 same-tier ranking
# Generated by tools/v2-ingest/build-modern-freq.py from jieba dict.txt
# Schema: <word_or_char>\t<score>
# Score range: 0..25000. 0 = not in modern corpus (古汉语/罕用 signal).
# Used by v2 query as same-tier tiebreaker; never crosses tier boundary.
# Sort: score desc, word asc (diff-friendly).
特	24924
监督	24924
获	24924
身体	24924
面前	24924
位置	24923
体系	24923
却是	24923
安排	24923
指出	24923
指导	24923
指挥	24923
权利	24923
考试	24923
船	24923
训练	24923
越来越	24923
逐渐	24923
顶	24923
业务	24922
从而	24922
似	24922
努力	24922
发布	24922
同样	24922
感觉	24922
断	24922
机场	24922
植物	24922
毛	24922
状态	24922
调	24922
除了	24922
一阵	24921
七	24921
书记	24921
吴	24921
形	24921
忽	24921
所谓	24921
治疗	24921
线	24921
这位	24921
银行	24921
久	24920
以下	24920
反应	24920
史	24920
困难	24920
宣布	24920
当年	24920
忽然	24920
恢复	24920
找到	24920
离开	24920
语言	24920
辖	24920
青年	24920
事件	24919
其它	24919
卖	24919
哪里	24919
实在	24919
某些	24919
治	24919
画	24919
皆	24919
英	24919
血	24919
装备	24919
见到	24919
轻	24919
哭	24918
多年	24918
平原	24918
广场	24918
往往	24918
权	24918
检察院	24918
男	24918
空	24918
经营	24918
苏联	24918
记	24918
问道	24918
伤	24917
八	24917
医院	24917
双方	24917
喜	24917
因素	24917
归	24917
怎样	24917
教授	24917
架	24917
男人	24917
解释	24917
论	24917
队伍	24917
减少	24916
南京	24916
各地	24916
多种	24916
姓	24916
实	24916
差	24916
平方千米	24916
当地	24916
游	24916
生物	24916
经常	24916
考生	24916
退	24916
全市	24915
刺	24915
外国	24915
心想	24915
本来	24915
朱	24915
海军	24915
皮	24915
真是	24915
睡	24915
网	24915
财产	24915
一边	24914
关	24914
化	24914
参与	24914
尤其	24914
常委会	24914
方案	24914
有效	24914
机械	24914
浜	24914
用户	24914
科	24914
进攻	24914
选	24914
一块	24913
从事	24913
体育	24913
便是	24913
充分	24913
又称	24913
尽管	24913
底	24913
手段	24913
特殊	24913
生命	24913
院	24913
骂	24913
一片	24912
内部	24912
含	24912
居民	24912
开展	24912
数量	24912
有时	24912
机	24912
洞	24912
生长	24912
立即	24912
简单	24912
也许	24911
产	24911
决议	24911
属于	24911
文学	24911
显示	24911
气候	24911
理	24911
色	24911
装	24911
进来	24911
阿	24911
驻	24911
一面	24910
公元	24910
块	24910
怎	24910
投入	24910
普通	24910
来自	24910
相信	24910
确定	24910
铺	24910
领	24910
创造	24909
去年	24909
团	24909
图片	24909
女儿	24909
封	24909
封建	24909
心理	24909
文章	24909
肉	24909
觉	24909
诸	24909
谈	24909
代	24908
促进	24908
嘴	24908
大型	24908
岛	24908
带来	24908
总统	24908
挂	24908
教师	24908
旧	24908
