# PHASE-SIP-sweep deleted rows (2026-06-28)
# criterion: word contains any codepoint >= U+20000 (SIP plane)
# format: code\tword\tfreq\tcodepoints
beng	𧩱	0	U+27A71
beng	𧻓	0	U+27ED3
beng	𨆊	0	U+2818A
beng	𨓁	0	U+284C1
beng	𨕧	0	U+28567
beng	𨸂	0	U+28E02
beng	𨹹	0	U+28E79
beng	𨻱	0	U+28EF1
beng	𩂦	0	U+290A6
beng	𩊌	0	U+2928C
beng	𩑚	0	U+2945A
beng	𩗴	0	U+295F4
beng	𪔑	0	U+2A511
beng	𫄵	0	U+2B135
beng	𫗉	0	U+2B5C9
beng	𰬔	0	U+30B14
beng	𰬭	0	U+30B2D
beng	𱤺	0	U+3193A
bi	𠈺	0	U+2023A
bi	𠋯	0	U+202EF
bi	𠐌	0	U+2040C
bi	𠓷	0	U+204F7
bi	𠛡	0	U+206E1
bi	𠡂	0	U+20842
bi	𠦈	0	U+20988
bi	𠧅	0	U+209C5
bi	𠨘	0	U+20A18
bi	𠩿	0	U+20A7F
bi	𠬈	0	U+20B08
bi	𠮃	0	U+20B83
bi	𠽩	0	U+20F69
bi	𡚁	0	U+21681
bi	𡛗	0	U+216D7
bi	𡠚	0	U+2181A
bi	𡳄	0	U+21CC4
bi	𡻞	0	U+21EDE
bi	𡽶	0	U+21F76
bi	𢁽	0	U+2207D
bi	𢅩	0	U+22169
bi	𢐦	0	U+22426
bi	𢖬	0	U+225AC
bi	𢘍	0	U+2260D
bi	𢟵	0	U+227F5
bi	𢡅	0	U+22845
bi	𢩒	0	U+22A52
bi	𢲾	0	U+22CBE
bi	𢳋	0	U+22CCB
bi	𢴩	0	U+22D29
bi	𣁉	0	U+23049
bi	𣁢	0	U+23062
bi	𣋹	0	U+232F9
bi	𣔓	0	U+23513
bi	𣘥	0	U+23625
bi	𣚡	0	U+236A1
bi	𣝍	0	U+2374D
bi	𣢠	0	U+238A0
bi	𣥣	0	U+23963
bi	𣦇	0	U+23987
bi	𣦢	0	U+239A2
bi	𣩩	0	U+23A69
bi	𣭤	0	U+23B64
bi	𣮐	0	U+23B90
bi	𣯴	0	U+23BF4
bi	𣴨	0	U+23D28
bi	𤂀	0	U+24080
bi	𤅹	0	U+24179
bi	𤐙	0	U+24419
bi	𤗚	0	U+245DA
bi	𤙞	0	U+2465E
bi	𤜻	0	U+2473B
bi	𤝸	0	U+24778
bi	𤠺	0	U+2483A
