# code	word	layer	freq	source
#
# Library file — single source of truth for the wubi dict.
# Editing rules (2026-06-03+ 治理 architecture):
#
#   - ADD/MODIFY (Class A 加词): hand-add row with source=polish.
#     `make polish-rebuild` propagates the change to wubi.dict / words.idf.
#
#   - DELETE wrong entry (Class D1): delete row + append to
#     `tools/scoring/data/corpus_garbage_filter_v1.tsv` so next
#     digest can't re-admit.
#
#   - HIDE valid entry from Path-1 (Class D2): tier_overlay.tsv tier 5+
#     (wubi side hasn't needed a separate exclusions file yet).
#
#   - INGEST upstream corpus: corpus-digest tool (TBD), writes
#     source=digested + appends digest_log event.
#
# Schema columns:
#   code   wubi code (1-4 letters)
#   word   output string
#   layer  wubi layer index (0..5: Jianma1/2/3, Zigen, Auto, Phrase)
#   freq   raw frequency (u32)
#   source "digested" | "polish"
#
add	弎	3	0	digested
add	𠤳	0	0	digested
add	𢀚	0	0	digested
addb	基础	1	36788	digested
addd	䔸	0	0	digested
addd	藞	0	0	digested
adde	若有	1	26376	digested
addf	欺压	1	18186	digested
addf	𦯰	0	0	digested
addg	基石	1	25231	digested
addh	藏在	1	25366	digested
addj	若非	1	20555	digested
addm	甚而	1	15095	digested
addn	茂盛	1	20290	digested
addr	莽原	1	9174	digested
adds	蒙太奇	1	11560	digested
addt	匪帮	1	14796	digested
ade	戎	3	23201	digested
adec	基肥	1	12493	digested
adef	䒴	0	0	digested
adef	葫	0	19514	digested
adej	苦胆	1	0	digested
adej	𦯞	0	0	digested
adep	甚受	1	12493	digested
adeq	藏胞	1	0	digested
adet	𧀥	0	0	digested
adeu	萇	0	15983	digested
adf	苦	3	32613	digested
adfa	劳而无功	1	7269	digested
adfa	莾	0	10709	digested
adfa	𦸳	0	0	digested
adfb	基地	1	34659	digested
adfd	若需	1	14892	digested
adfe	䔚	0	0	digested
adfe	莀	0	0	digested
adff	英雄无用武之地	1	0	digested
adff	蓐	0	9140	digested
adfg	若干	1	29293	digested
adfg	苦干	1	25923	digested
adfg	𦱯	0	0	digested
adfh	基址	1	15077	digested
adfh	𦷔	0	0	digested
adfi	萘	0	11338	digested
adfj	期刊	1	27201	digested
adfj	𦬠	0	0	digested
adfn	荂	0	7310	digested
adfp	敬而远之	1	15004	digested
adfq	若无	1	17459	digested
adft	期考	1	14278	digested
adfw	若夫	1	14165	digested
adg	葳	3	11828	digested
adga	巧夺天工	1	13361	digested
adga	𦰃	0	0	digested
adgc	甚至	1	39576	digested
adge	藏青	1	11335	digested
adgf	基于	1	30524	digested
adgf	甚于	1	16246	digested
adgf	苦于	1	18960	digested
adgg	其一	1	27567	digested
adgh	勘正	1	0	digested
adgi	若不	1	25675	digested
adgk	惹事	1	18144	digested
adgk	𦰅	0	0	digested
adgm	若再	1	17701	digested
adgn	䓐	0	0	digested
adgn	𦽫	0	0	digested
adgo	惹来	1	9174	digested
adgq	苦熬	1	9554	digested
adgs	期末	1	21376	digested
adgt	葳	0	11828	digested
adgt	葴	0	0	digested
adgt	𦮠	0	0	digested
adgx	𦮈	0	0	digested
adh	荐	3	24663	digested
adha	欺瞒	1	9765	digested
adha	𦳴	0	0	digested
adha	𦸘	0	0	digested
adhb	荐	0	24663	digested
adhd	葜	0	0	digested
adhf	茬	0	16758	digested
adhh	项目	1	36245	digested
adhi	基督	1	33334	digested
adhj	䒠	0	0	digested
adhk	基点	1	17244	digested
adhk	苦战	1	16835	digested
adho	𤑒	0	0	digested
adht	蒧	0	0	digested
adht	𦷜	0	0	digested
adht	𦸗	0	0	digested
adhu	蘴	0	0	digested
adhu	革故鼎新	1	12662	digested
adhv	惹眼	1	12493	digested
adhv	蔧	0	0	digested
adhw	期盼	1	26361	digested
